wd_id,line_id,line_wd,dipl,word,phon,phon_map,syllabified,wd_div,lang,textlineid,pos,morph,lemma,lemma_src,lemma_dmf,ref,tei_right,tei_left
1236,160,4,l,l,L,l,/\L,_,fro,160,PRCper,3sma,le,DMF,le,"Alexis, l. 160",,
1237,160,5,poet,poet,puET,p.o.e.t,p/uE\T,_,fro,160,VERcjg,indpst3,pouvoir,DMF,pouvoir,"Alexis, l. 160",,
1238,160,6,anganer,anganer,ÆNgAnær,a.n.g.a.n.e.r,/Æ\N.g/A\.'n/æ\r,.,fro,160,VERinf,---,enganer,DMF,enganer,"Alexis, l. 160",</l></lg>,
1239,161,1,Dis,dis,diS,d.i.s,d/i\S,_,fro,161,DETcar,pmr,dix,DMF,dix,"Alexis, l. 161",,<lg n=&quot;33&quot; type=&quot;stanza&quot; met=&quot;decasyllable&quot; rhyme=&quot;aaaaa&quot;><l n=&quot;161&quot;>
1240,161,2,e,e,e,e,/e\,+,fro,161,CONcoo,---,et,DMF,et,"Alexis, l. 161",,
1241,161,3,seat,seat,SɛT,s.ea.t,S/ɛ\T,_,fro,161,DETcar,pmr,sept,DMF,sept,"Alexis, l. 161",,
1242,161,4,anz,anz,ANÇ,a.n.z,/A\NÇ,_,fro,161,NOMcom,pmr,an,DMF,an,"Alexis, l. 161",,
1243,161,5,n,n,n,n,n/\,+,fro,161,ADVneg,---,ne,DMF,ne,"Alexis, l. 161",,
1244,161,6,en,en,ÆN,e.n,/Æ\N,_,fro,161,PRCadv,---,en2,DMF,en2,"Alexis, l. 161",,
1245,161,7,fut,fut,fyð,f.u.t,f/y\ð,_,fro,161,VERcjg,indpsp3,être,DMF,être,"Alexis, l. 161",,
1246,161,8,nient,nient,niENT,n.i.e.n.t,n/i\.'/E\NT,_,fro,161,PRNind,smr,néant,DMF,néant,"Alexis, l. 161",,
1247,161,9,a,a,a,a,/a\,+,fro,161,PRE,---,à,DMF,à,"Alexis, l. 161",,
1248,161,10,dire,dire,dirə,d.i.r.e,'d/i\.r/(ə)\,.|,fro,161,VERinf,---,dire,DMF,dire,"Alexis, l. 161",</l>,
1249,162,1,penat,penat,pEnAð,p.e.n.a.t,p/E\.'n/A\ð,_,fro,162,VERcjg,indpsp3,peiner,DMF,peiner,"Alexis, l. 162",,<lb/><l n=&quot;162&quot;>
1250,162,2,sun,sun,SON,s.u.n,S/O\N,_,fro,162,DETpos,3smr,son4,DMF,son4,"Alexis, l. 162",,
1251,162,3,cors,cors,kɔrS,c.o.r.s,k/ɔ\rS,_,fro,162,NOMcom,smr,corps,DMF,corps,"Alexis, l. 162",,
1252,162,4,e,e,E,e,/E\,+,fro,162,PRE,---,en,DMF,en,"Alexis, l. 162",,
1253,162,5,l,l,L,l,/\L,_,fro,162,DETdef,smr,le,DMF,le,"Alexis, l. 162",,
1254,162,6,damne_deu,damnedeu,dAmnEdæu,d.a.m.n.e.d.e.u,d/A\m.n/E\.'d/æ\u,_,fro,162,NOMpro,smr,Damedieu,DMF,Damedieu,"Alexis, l. 162",,
1255,162,7,ser_uise,servise,SErviSə,s.e.r.v.i.s.e,S/E\r.'v/i\.S/(ə)\,.,fro,162,NOMcom,smr,service,DMF,service,"Alexis, l. 162",</l>,
1256,163,1,Pur,pur,pur,p.u.r,p/u\r,_,fro,163,PRE,---,pour,DMF,pour,"Alexis, l. 163",,<l n=&quot;163&quot;>
1257,163,2,amistet,amistet,AmiStæð,a.m.i.s.t.e.t,/A\.m/i\S.'t/æ\ð,_,fro,163,NOMcom,sfr,amitié,DMF,amitié,"Alexis, l. 163",,
1258,163,3,ne,ne,nE,n.e,n/(E)\,_,fro,163,CONcoo,---,ne2,DMF,ne2,"Alexis, l. 163",,
1259,163,4,d,d,d,d,d/\,+,fro,163,PRE,---,de,DMF,de,"Alexis, l. 163",,
1260,163,5,ami,ami,Ami,a.m.i,/A\.'m/i\,_,fro,163,NOMcom,smr,ami,DMF,ami,"Alexis, l. 163",,
1261,163,6,ne,ne,nE,n.e,n/(E)\,_,fro,163,CONcoo,---,ne2,DMF,ne2,"Alexis, l. 163",,
1262,163,7,d,d,d,d,d/\,+,fro,163,PRE,---,de,DMF,de,"Alexis, l. 163",,
1263,163,8,amie,amie,Amiə,a.m.i.e,/A\.'m/i\./(ə)\,.|,fro,163,NOMcom,sfr,ami,DMF,ami,"Alexis, l. 163",</l>,
1264,164,1,ne,ne,nE,n.e,n/(E)\,_,fro,164,CONcoo,---,ne2,DMF,ne2,"Alexis, l. 164",,<lb/><l n=&quot;164&quot;>
1265,164,2,pur,pur,pur,p.u.r,p/u\r,_,fro,164,PRE,---,pour,DMF,pour,"Alexis, l. 164",,
1266,164,3,honurs,honurs,OnurS,ho.n.u.r.s,/O\.'n/u\rS,_,fro,164,NOMcom,pfr,honneur,DMF,honneur,"Alexis, l. 164",,
1267,164,4,ki,ki,ki,k.i,k/i\,_,fro,164,PRNrel,pfn,qui,DMF,qui,"Alexis, l. 164",,
1268,164,5,l,l,L,l,L/\,+,fro,164,PRCper,3smi,li,DMF,li,"Alexis, l. 164",,
1269,164,6,en,en,ÆN,e.n,/Æ\N,_,fro,164,PRCadv,---,en2,DMF,en2,"Alexis, l. 164",,
1270,164,7,fussent,fussent,fysəNT,f.u.ss.e.n.t,'f/y\.s/ə\NT,_,fro,164,VERcjg,subipf6,être,DMF,être,"Alexis, l. 164",,
1271,164,8,tramise,tramise,trAmizə,t.r.a.m.i.s.e,tr/A\.'m/i\.z/(ə)\,.,fro,164,VERppe,sfr,tramettre,DMF,tramettre,"Alexis, l. 164",</l>,
1272,165,1,n,n,n,n,n/\,+,fro,165,ADVneg,---,ne,DMF,ne,"Alexis, l. 165",,<l n=&quot;165&quot;>
1273,165,2,en,en,ÆN,e.n,/Æ\N,_,fro,165,PRCadv,---,en2,DMF,en2,"Alexis, l. 165",,
1274,165,3,uolt,volt,vOLT,v.o.l.t,v/O\LT,_,fro,165,VERcjg,indpst3|indpsp3,vouloir,DMF,vouloir,"Alexis, l. 165",,
1275,165,4,turner,turner,turnær,t.u.r.n.e.r,t/u\r.'n/æ\r,_,fro,165,VERinf,---,tourner,DMF,tourner,"Alexis, l. 165",,
1276,165,5,tant,tant,tANT,t.a.n.t,t/A\NT,_,fro,165,ADVgen,---,tant,DMF,tant,"Alexis, l. 165",,
1277,165,6,cum,cum,kOm,c.u.m,k/O\m,|,fro,165,CONsub,---,comme,DMF,comme,"Alexis, l. 165",,
1278,165,7,il,il,iL,i.l,/i\L,_,fro,165,PRNper,3smn,il,DMF,il,"Alexis, l. 165",,<lb/>
1279,165,8,ad,ad,að,a.d,/a\ð,_,fro,165,VERcjg,indpst3,avoir,DMF,avoir,"Alexis, l. 165",,
1280,165,9,a,a,a,a,/a\,+,fro,165,PRE,---,à,DMF,à,"Alexis, l. 165",,
1281,165,10,uiure,vivre,vivrə,v.i.v.r.e,'v/i\.vr/(ə)\,.,fro,165,VERinf,---,vivre,DMF,vivre,"Alexis, l. 165",</l></lg>,
1282,166,1,Quant,quant,kANT,qu.a.n.t,k/A\NT,_,fro,166,CONsub,---,quand,DMF,quand,"Alexis, l. 166",,<lg n=&quot;34&quot; type=&quot;stanza&quot; met=&quot;decasyllable&quot; rhyme=&quot;aaaaa&quot;><l n=&quot;166&quot;>
1283,166,2,tut,tut,tuT,t.u.t,t/u\T,_,fro,166,DETind,smr,tout,DMF,tout,"Alexis, l. 166",,
1284,166,3,sun,sun,SON,s.u.n,S/O\N,_,fro,166,DETpos,3smr,son4,DMF,son4,"Alexis, l. 166",,
1285,166,4,quor,quor,kor,qu.o.r,k/o\r,_,fro,166,NOMcom,smr,coeur,DMF,coeur,"Alexis, l. 166",,
1286,166,5,en,en,ÆN,e.n,/Æ\N,_,fro,166,PRCadv,---,en2,DMF,en2,"Alexis, l. 166",,
1287,166,6,ad,ad,að,a.d,/a\ð,_,fro,166,VERcjg,indpst3,avoir,DMF,avoir,"Alexis, l. 166",,
1288,166,7,si,si,Si,s.i,S/i\,_,fro,166,ADVgen,---,si4,DMF,si4,"Alexis, l. 166",,
1289,166,8,afermet,afermet,AfErmæð,a.f.e.r.m.e.t,/A\.f/E\r.'m/æ\ð,.,fro,166,VERppe,smr,affermer,DMF,affermer,"Alexis, l. 166",</l>,
1290,167,1,que,que,kE,qu.e,k/(E)\,_,fro,167,CONsub,---,que,DMF,que,"Alexis, l. 167",,<l n=&quot;167&quot;>
1291,167,2,ia,ja,ʤa,j.a,ʤ/a\,_,fro,167,ADVgen,---,jà,DMF,jà,"Alexis, l. 167",,
1292,167,3,sum,sum,SON,s.u.m,S/O\N,_,fro,167,DETpos,3smr,son4,DMF,son4,"Alexis, l. 167",,
1293,167,4,uoil,voil,voiL,v.o.i.l,v/o\iL,|,fro,167,NOMcom,smr,veuil,DMF,veuil,"Alexis, l. 167",,
1294,167,5,n,n,n,n,n/\,+,fro,167,ADVneg,---,ne,DMF,ne,"Alexis, l. 167",,<lb/>
1295,167,6,istrat,istrat,iStrað,i.s.t.r.a.t,/i\S.'tr/a\ð,_,fro,167,VERcjg,indfut3,issir,DMF,issir,"Alexis, l. 167",,
1296,167,7,de,de,dE,d.e,d/(E)\,_,fro,167,PRE,---,de,DMF,de,"Alexis, l. 167",,
1297,167,8,la,la,La,l.a,L/(a)\,_,fro,167,DETdef,sfr,le,DMF,le,"Alexis, l. 167",,
1298,167,9,citied,citied,Çitæð,c.i.t.ie.d,Ç/i\.'t/æ\ð,.,fro,167,NOMcom,sfr,cité,DMF,cité,"Alexis, l. 167",</l>,
1299,168,1,deus,deus,dæuS,d.e.u.s,d/æ\uS,_,fro,168,NOMpro,smn,Dieu,DMF,Dieu,"Alexis, l. 168",,<l n=&quot;168&quot;>
1300,168,2,fist,fist,fiST,f.i.s.t,f/i\ST,_,fro,168,VERcjg,indpsp3,faire,DMF,faire,"Alexis, l. 168",,
1301,168,3,l,l,L,l,L/\,+,fro,168,DETdef,sfr,le,DMF,le,"Alexis, l. 168",,
1302,168,4,imagine,imagine,imaʤənə,i.m.a.g.i.n.e,/i\.'m/a\.ʤ/[ə]\.n/(ə)\,_,fro,168,NOMcom,sfr,image,DMF,image,"Alexis, l. 168",,
1303,168,5,pur,pur,pur,p.u.r,p/u\r,_,fro,168,PRE,---,pour,DMF,pour,"Alexis, l. 168",,
1304,168,6,sue,sue,Suə,s.u.e,'S/u\./(ə)\,_,fro,168,DETpos,3sfr,sien,DMF,sien,"Alexis, l. 168",,
1305,168,7,amur,amur,Amur,a.m.u.r,/A\.'m/u\r,_,fro,168,NOMcom,sfr,amour,DMF,amour,"Alexis, l. 168",,
1306,168,8,parler,parler,pArLær,p.a.r.l.e.r,p/A\r.'L/æ\r,.,fro,168,VERinf,---,parler,DMF,parler,"Alexis, l. 168",</l>,
1307,169,1,a,a,a,a,/a\,+,fro,169,PRE,---,à,DMF,à,"Alexis, l. 169",,<l n=&quot;169&quot;>
1308,169,2,l,l,L,l,/\L,|,fro,169,DETdef,smr,le,DMF,le,"Alexis, l. 169",,
1309,169,3,seruitor,servitor,SErvitur,s.e.r.v.i.t.o.r,S/E\r.v/i\.'t/u\r,_,fro,169,NOMcom,smr,serviteur,DMF,serviteur,"Alexis, l. 169",,<lb/>
1310,169,4,ki,ki,ki,k.i,k/i\,_,fro,169,PRNrel,smn,qui,DMF,qui,"Alexis, l. 169",,
1311,169,5,serueit,serveit,SErvEiT,s.e.r.v.e.i.t,S/E\r.'v/E\iT,_,fro,169,VERcjg,indipf3,servir,DMF,servir,"Alexis, l. 169",,
1312,169,6,a,a,a,a,/a\,+,fro,169,PRE,---,à,DMF,à,"Alexis, l. 169",,
1313,169,7,l,l,L,l,L/\,+,fro,169,DETdef,smr,le,DMF,le,"Alexis, l. 169",,
1314,169,8,alter,alter,ALtær,a.l.t.e.r,/A\L.'t/æ\r,.,fro,169,NOMcom,smr,autel,DMF,autel,"Alexis, l. 169",</l>,
1315,170,1,ćó,co,Çɔ,c.o,Ç/ɔ\,_,fro,170,PRNdem,snr,ce,DMF,ce,"Alexis, l. 170",,<l n=&quot;170&quot;>
1316,170,2,li,li,Li,l.i,L/i\,_,fro,170,PRCper,3smi,li,DMF,li,"Alexis, l. 170",,
1317,170,3,cumandet,cumandet,kOmANdəð,c.u.m.a.n.d.e.t,k/O\.'m/A\N.d/ə\ð,_,fro,170,VERcjg,indpst3,commander,DMF,commander,"Alexis, l. 170",,
1318,170,4,Apele,apele,ApɛLə,a.p.e.l.e,/A\.'p/ɛ\.L/(ə)\,_,fro,170,VERcjg,imp---2,appeler,DMF,appeler,"Alexis, l. 170",,<q>
1319,170,5,l,l,L,l,L/\,+,fro,170,DETdef,smr,le,DMF,le,"Alexis, l. 170",,
1320,170,6,ume,ume,Omə,u.m.e,'/O\.m/(ə)\,_,fro,170,NOMcom,smr,homme,DMF,homme,"Alexis, l. 170",,
1321,170,7,deu,deu,dæu,d.e.u,d/æ\u,.|,fro,170,NOMpro,smr,Dieu,DMF,Dieu,"Alexis, l. 170",</q></l></lg>,
1322,171,1,Ćó,co,Çɔ,c.o,Ç/ɔ\,_,fro,171,PRNdem,snr,ce,DMF,ce,"Alexis, l. 171",,<lb/><lg n=&quot;35&quot; type=&quot;stanza&quot; met=&quot;decasyllable&quot; rhyme=&quot;aaaaa&quot;><l n=&quot;171&quot;>
1323,171,2,dist,dist,diST,d.i.s.t,d/i\ST,_,fro,171,VERcjg,indpst3|indpsp3,dire,DMF,dire,"Alexis, l. 171",,
1324,171,3,l,l,L,l,L/\,+,fro,171,DETdef,sfn,le,DMF,le,"Alexis, l. 171",,
1325,171,4,imagena,imagena,imaʤənə,i.m.a.g.e.n.a,/i\.'m/a\.ʤ/[ə]\.n/(ə)\,_,fro,171,NOMcom,sfn,image,DMF,image,"Alexis, l. 171",,
1326,171,5,Fai,fai,fAi,f.a.i,f/A\i,_,fro,171,VERcjg,imp---2,faire,DMF,faire,"Alexis, l. 171",,<q>
1327,171,6,l,l,L,l,L/\,+,fro,171,DETdef,smr,le,DMF,le,"Alexis, l. 171",,
1328,171,7,ume,ume,Omə,u.m.e,'/O\.m/(ə)\,_,fro,171,NOMcom,smr,homme,DMF,homme,"Alexis, l. 171",,
1329,171,8,deu,deu,dæu,d.e.u,d/æ\u,_,fro,171,NOMpro,smr,Dieu,DMF,Dieu,"Alexis, l. 171",,
1330,171,9,uenir,venir,vEnir,v.e.n.i.r,v/E\.'n/i\r,.,fro,171,VERinf,---,venir,DMF,venir,"Alexis, l. 171",</q></l>,
1331,172,1,q[ua]r,quar,kar,qu.a.r,k/a\r,_,fro,172,CONcoo,---,car,DMF,car,"Alexis, l. 172",,<l n=&quot;172&quot;><q>
1332,172,2,il,il,iL,i.l,/i\L,_,fro,172,PRNper,3smn,il,DMF,il,"Alexis, l. 172",,
1333,172,3,ad,ad,að,a.d,/a\ð,_,fro,172,VERcjg,indpst3,avoir,DMF,avoir,"Alexis, l. 172",,
1334,172,4,deu,deu,dæu,d.e.u,d/æ\u,_,fro,172,NOMpro,smr,Dieu,DMF,Dieu,"Alexis, l. 172",,
1335,172,5,bien,bien,biEn,b.i.e.n,b/iE\n,_,fro,172,ADVgen,---,bien,DMF,bien,"Alexis, l. 172",,
1336,172,6,seruit,servit,SErvið,s.e.r.v.i.t,S/E\r.'v/i\ð,_,fro,172,VERppe,smr,servir,DMF,servir,"Alexis, l. 172",,
1337,172,7,[et],et,eð,e.t,/e\ð,_,fro,172,CONcoo,---,et,DMF,et,"Alexis, l. 172",,
1338,172,8,a,a,a,a,/a\,+,fro,172,PRE,---,à,DMF,à,"Alexis, l. 172",,
1339,172,9,gret,gret,græð,g.r.e.t,gr/æ\ð,|,fro,172,NOMcom,smr,gré,DMF,gré,"Alexis, l. 172",</q></l>,
1340,173,1,[et],et,eð,e.t,/e\ð,_,fro,173,CONcoo,---,et,DMF,et,"Alexis, l. 173",,<pb facs=&quot;https://www.albani-psalter.de/stalbanspsalter/english/translation/trans061.shtml&quot; n=&quot;31r&quot;/><lb/><l n=&quot;173&quot;><q>
1341,173,2,il,il,iL,i.l,/i\L,_,fro,173,PRNper,3smn,il,DMF,il,"Alexis, l. 173",,
1342,173,3,est,est,EST,e.s.t,/E\ST,_,fro,173,VERcjg,indpst3,être,DMF,être,"Alexis, l. 173",,
1343,173,4,dignes,dignes,diɲəS,d.i.gn.e.s,'d/i\.ɲ/ə\S,_,fro,173,ADJqua,smn,digne,DMF,digne,"Alexis, l. 173",,
1344,173,5,d,d,d,d,d/\,+,fro,173,PRE,---,de,DMF,de,"Alexis, l. 173",,
1345,173,6,entrer,entrer,ENtrær,e.n.t.r.e.r,/E\N.'tr/æ\r,_,fro,173,VERinf,---,entrer,DMF,entrer,"Alexis, l. 173",,
1346,173,7,en,en,ÆN,e.n,/Æ\N,_,fro,173,PRE,---,en,DMF,en,"Alexis, l. 173",,
1347,173,8,paradis,paradis,pArAðiS,p.a.r.a.d.i.s,p/A\.r/A\.'ð/i\S,.,fro,173,NOMcom,smr,paradis,DMF,paradis,"Alexis, l. 173",</q></l>,
1348,174,1,cil,cil,ÇiL,c.i.l,Ç/i\L,_,fro,174,PRNdem,smn,cil,DMF,cil,"Alexis, l. 174",,<l n=&quot;174&quot;>
1349,174,2,uait,vait,vAiT,v.a.i.t,v/A\iT,_,fro,174,VERcjg,indpst3,aller,DMF,aller,"Alexis, l. 174",,
1350,174,3,si,si,Si,s.i,S/i\,+,fro,174,ADVgen,---,si4,DMF,si4,"Alexis, l. 174",,
1351,174,4,l,l,L,l,/\L,_,fro,174,PRCper,3sfa,le,DMF,le,"Alexis, l. 174",,
1352,174,5,quert,quert,kɛrT,qu.e.r.t,k/ɛ\rT,_,fro,174,VERcjg,indpst3,quérir,DMF,quérir,"Alexis, l. 174",,
1353,174,6,mais,mais,mAiS,m.a.i.s,m/A\iS,_,fro,174,CONcoo,---,mais,DMF,mais,"Alexis, l. 174",,
1354,174,7,il,il,iL,i.l,/i\L,_,fro,174,PRNper,3smn,il,DMF,il,"Alexis, l. 174",,
1355,174,8,ne,ne,nE,n.e,n/(E)\,+,fro,174,ADVneg,---,ne,DMF,ne,"Alexis, l. 174",,
1356,174,9,l,l,L,l,/\L,_,fro,174,PRCper,3sma,le,DMF,le,"Alexis, l. 174",,
1357,174,10,set,set,SæT,s.e.t,S/æ\T,_,fro,174,VERcjg,indpst3,savoir,DMF,savoir,"Alexis, l. 174",,
1358,174,11,coisir,coisir,ċɔizir,c.o.i.s.i.r,ċ/ɔ\i.'z/i\r,.|,fro,174,VERinf,---,choisir,DMF,choisir,"Alexis, l. 174",</l>,
1359,175,1,icel,icel,iʦeL,i.c.e.l,/i\.'ʦ/e\L,_,fro,175,DETdem,smr,cil,DMF,cil,"Alexis, l. 175",,<lb/><l n=&quot;175&quot;>
1360,175,2,saint,saint,SAiNT,s.a.i.n.t,S/A\iNT,_,fro,175,ADJqua,smr,saint,DMF,saint,"Alexis, l. 175",,
1361,175,3,home,home,Omə,ho.m.e,'/O\.m/(ə)\,_,fro,175,NOMcom,smr,homme,DMF,homme,"Alexis, l. 175",,
1362,175,4,de,de,dE,d.e,d/(E)\,_,fro,175,PRE,---,de,DMF,de,"Alexis, l. 175",,
1363,175,5,cui,cui,kyi,c.u.i,k/y\i,_,fro,175,PRNrel,smr,qui,DMF,qui,"Alexis, l. 175",,
1364,175,6,l,l,L,l,L/\,+,fro,175,DETdef,sfn,le,DMF,le,"Alexis, l. 175",,
1365,175,7,imagene,imagene,imaʤənə,i.m.a.g.e.n.e,/i\.'m/a\.ʤ/[ə]\.n/(ə)\,_,fro,175,NOMcom,sfn,image,DMF,image,"Alexis, l. 175",,
1366,175,8,dist,dist,diST,d.i.s.t,d/i\ST,.,fro,175,VERcjg,indpst3|indpsp3,dire,DMF,dire,"Alexis, l. 175",</l></lg>,
1367,176,1,Reuint,revint,rEviNT,r.e.v.i.n.t,r/E\.'v/i\NT,_,fro,176,VERcjg,indpsp3,revenir,DMF,revenir,"Alexis, l. 176",,<lg n=&quot;36&quot; type=&quot;stanza&quot; met=&quot;decasyllable&quot; rhyme=&quot;aaaaa&quot;><l n=&quot;176&quot;>
1368,176,2,li,li,Li,l.i,L/i\,+,fro,176,DETdef,smn,le,DMF,le,"Alexis, l. 176",,
1369,176,3,costre,costre,kuStrə,c.o.s.t.r.e,'k/u\S.tr/(ə)\,_,fro,176,NOMcom,smn,costeur,DMF,costeur,"Alexis, l. 176",,
1370,176,4,a,a,a,a,/a\,+,fro,176,PRE,---,à,DMF,à,"Alexis, l. 176",,
1371,176,5,l,l,L,l,/\L,+,fro,176,DETdef,sfr,le,DMF,le,"Alexis, l. 176",,
1372,176,6,imagine,imagine,imaʤənə,i.m.a.g.i.n.e,/i\.'m/a\.ʤ/[ə]\.n/(ə)\,|,fro,176,NOMcom,sfr,image,DMF,image,"Alexis, l. 176",,
1373,176,7,e,e,E,e,/E\,+,fro,176,PRE,---,en,DMF,en,"Alexis, l. 176",,<lb/>
1374,176,8,l,l,L,l,/\L,_,fro,176,DETdef,smr,le,DMF,le,"Alexis, l. 176",,
1375,176,9,muster,muster,muSter,m.u.s.t.e.r,m/u\S.'t/e\r,.,fro,176,NOMcom,smr,moutier,DMF,moutier,"Alexis, l. 176",</l>,
1376,177,1,certes,certes,ÇɛrtəS,c.e.r.t.e.s,'Ç/ɛ\r.t/ə\S,_,fro,177,ADVgen,---,certes,DMF,certes,"Alexis, l. 177",,<l n=&quot;177&quot;><q>
1377,177,2,dist,dist,diST,d.i.s.t,d/i\ST,_,fro,177,VERcjg,indpst3|indpsp3,dire,DMF,dire,"Alexis, l. 177",</q>,
1378,177,3,il,il,iL,i.l,/i\L,_,fro,177,PRNper,3smn,il,DMF,il,"Alexis, l. 177",,
1379,177,4,ne,ne,nE,n.e,n/(E)\,_,fro,177,ADVneg,---,ne,DMF,ne,"Alexis, l. 177",,<q>
1380,177,5,sai,sai,SAi,s.a.i,S/A\i,_,fro,177,VERcjg,indpst1,savoir,DMF,savoir,"Alexis, l. 177",,
1381,177,6,cui,cui,kyi,c.u.i,k/y\i,_,fro,177,PRNrel,smr,qui,DMF,qui,"Alexis, l. 177",,
1382,177,7,antercier,antercier,ÆNtErʦiEr,a.n.t.e.r.c.i.e.r,/Æ\N.t/E\r.'ʦ/iE\r,.,fro,177,VERinf,---,entercier,DMF,entercier,"Alexis, l. 177",</q></l>,
1383,178,1,respont,respont,rESpONT,r.e.s.p.o.n.t,r/E\S.'p/O\NT,_,fro,178,VERcjg,indpst3,répondre,DMF,répondre,"Alexis, l. 178",,<l n=&quot;178&quot;>
1384,178,2,l,l,L,l,L/\,+,fro,178,DETdef,sfn,le,DMF,le,"Alexis, l. 178",,
1385,178,3,imagine,imagine,imaʤənə,i.m.a.g.i.n.e,/i\.'m/a\.ʤ/[ə]\.n/(ə)\,|,fro,178,NOMcom,sfn,image,DMF,image,"Alexis, l. 178",,
1386,178,4,ćó,co,Çɔ,c.o,Ç/ɔ\,_,fro,178,PRNdem,snn,ce,DMF,ce,"Alexis, l. 178",,<lb/><q>
1387,178,5,est,est,EST,e.s.t,/[E]\ST,_,fro,178,VERcjg,indpst3,être,DMF,être,"Alexis, l. 178",,
1388,178,6,cil,cil,ÇiL,c.i.l,Ç/i\L,_,fro,178,PRNdem,smn,cil,DMF,cil,"Alexis, l. 178",,
1389,178,7,qui,qui,ki,qu.i,k/i\,_,fro,178,PRNrel,smn,qui,DMF,qui,"Alexis, l. 178",,
1390,178,8,tres,tres,træS,t.r.e.s,tr/æ\S,_,fro,178,PRE,---,très,DMF,très,"Alexis, l. 178",,
1391,178,9,l,l,L,l,L/\,+,fro,178,DETdef,smr,le,DMF,le,"Alexis, l. 178",,
1392,178,10,us,us,yS,u.s,/y\S,_,fro,178,NOMcom,smr,huis,DMF,huis,"Alexis, l. 178",,
1393,178,11,set,set,SeT,s.e.t,S/e\T,.,fro,178,VERcjg,indpst3,seoir,DMF,seoir,"Alexis, l. 178",</q></l>,
1394,179,1,pres,pres,prɛS,p.r.e.s,pr/ɛ\S,_,fro,179,ADVgen,---,près,DMF,près,"Alexis, l. 179",,<l n=&quot;179&quot;><q>
1395,179,2,est,est,EST,e.s.t,/E\ST,_,fro,179,VERcjg,indpst3,être,DMF,être,"Alexis, l. 179",,
1396,179,3,de,de,dE,d.e,d/(E)\,_,fro,179,PRE,---,de,DMF,de,"Alexis, l. 179",,
1397,179,4,deu,deu,dæu,d.e.u,d/æ\u,_,fro,179,NOMpro,smr,Dieu,DMF,Dieu,"Alexis, l. 179",,
1398,179,5,e,e,e,e,/e\,_,fro,179,CONcoo,---,et,DMF,et,"Alexis, l. 179",,
1399,179,6,de,de,dE,d.e,d/(E)\,+,fro,179,PRE,---,de,DMF,de,"Alexis, l. 179",,
1400,179,7,s,s,S,s,/\S,_,fro,179,DETdef,pmr,le,DMF,le,"Alexis, l. 179",,
1401,179,8,regnes,regnes,rEɲəS,r.e.gn.e.s,'r/E\.ɲ/ə\S,_,fro,179,NOMcom,pmr,règne,DMF,règne,"Alexis, l. 179",,
1402,179,9,de,de,dE,d.e,d/(E)\,+,fro,179,PRE,---,de,DMF,de,"Alexis, l. 179",,
1403,179,10,l,l,L,l,/\L,_,fro,179,DETdef,smr,le,DMF,le,"Alexis, l. 179",,
1404,179,11,ciel,ciel,ÇiEL,c.i.e.l,Ç/iE\L,.,fro,179,NOMcom,smr,ciel,DMF,ciel,"Alexis, l. 179",</q></l>,
1405,180,1,par,par,par,p.a.r,p/a\r,|,fro,180,PRE,---,par,DMF,par,"Alexis, l. 180",,<l n=&quot;180&quot;><q>
1406,180,2,nule,nule,nyLə,n.u.l.e,'n/y\.L/(ə)\,_,fro,180,DETind,sfr,nul,DMF,nul,"Alexis, l. 180",,<lb/>
1407,180,3,guise,guise,guizə,g.u.i.s.e,'gu/i\.z/(ə)\,_,fro,180,NOMcom,sfr,guise,DMF,guise,"Alexis, l. 180",,
1408,180,4,ne,ne,nE,n.e,n/(E)\,_,fro,180,ADVneg,---,ne,DMF,ne,"Alexis, l. 180",,
1409,180,5,s,s,S,s,S/\,+,fro,180,PRCper,3smr,se,DMF,se,"Alexis, l. 180",,
1410,180,6,en,en,ÆN,e.n,/Æ\N,_,fro,180,PRCadv,---,en2,DMF,en2,"Alexis, l. 180",,
1411,180,7,uolt,volt,voLT,v.o.l.t,v/o\LT,_,fro,180,VERcjg,indpst3,vouloir,DMF,vouloir,"Alexis, l. 180",,
1412,180,8,esluiner,esluiner,ESLOiɲer,e.s.l.u.i.n.e.r,/E\S.L/O\i.'ɲ/e\r,.,fro,180,VERinf,---,éloigner,DMF,éloigner,"Alexis, l. 180",</q></l></lg>,
1413,181,1,Cil,cil,ÇiL,c.i.l,Ç/i\L,_,fro,181,PRNdem,smn,cil,DMF,cil,"Alexis, l. 181",,<lg n=&quot;37&quot; type=&quot;stanza&quot; met=&quot;decasyllable&quot; rhyme=&quot;aaaaa&quot;><l n=&quot;181&quot;>
1414,181,2,uait,vait,vAiT,v.a.i.t,v/A\iT,_,fro,181,VERcjg,indpst3,aller,DMF,aller,"Alexis, l. 181",,
1415,181,3,si,si,Si,s.i,S/i\,+,fro,181,ADVgen,---,si4,DMF,si4,"Alexis, l. 181",,
1416,181,4,l,l,L,l,/\L,_,fro,181,PRCper,3sma,le,DMF,le,"Alexis, l. 181",,
1417,181,5,quert,quert,kɛrT,qu.e.r.t,k/ɛ\rT,_,fro,181,VERcjg,indpst3,quérir,DMF,quérir,"Alexis, l. 181",,
1418,181,6,fait,fait,fAiT,f.a.i.t,f/A\iT,_,fro,181,VERcjg,indpst3,faire,DMF,faire,"Alexis, l. 181",,
1419,181,7,l,l,L,l,L/\,+,fro,181,PRCper,3sma,le,DMF,le,"Alexis, l. 181",,
