wd_id,line_id,linewd,word,dipl,wd_div,phon,phon_map,syllabified,lang,pos,morph,lemma,lemma_src,lemma_dmf,phil_note,ref,tei_right,tei_left
187,29,6,passions,passions,_,pAsiOnS,p.a.ss.i.o.n.s,p/A\.s/i\.'/O\nS,pro,NOMcom,sfn,pasióN,DOM,passion,,"SFoi, l. 29",</l>,
188,30,1,en,en,+,EN,e.n,/E\N,pro,PRE,---,én,DOM,en,,"SFoi, l. 30",,<l n=&quot;30&quot;>
189,30,2,que,que,_,ke,qu.e,k/(e)\,pro,PRNrel,sfr,que,DOM,que,,"SFoi, l. 30",,
190,30,3,om,om,_,Om,o.m,/O\m,pro,PRNind,smn,óme,DOM,on,,"SFoi, l. 30",,
191,30,4,lig,lig,_,Lig,l.i.g,L/i\g,pro,VERcjg,indpst3,legir,DOM,lire,,"SFoi, l. 30",,
192,30,5,estas,estas,_,eStAz,e.s.t.a.s,'/e\S.t/A\z,pro,DETdem,pmr,ést,DOM,---,,"SFoi, l. 30",,
193,30,6,leiczons,leiczons,.,LEiʦOnS,l.e.i.cz.o.n.s,L/E\i.'ʦ/O\nS,pro,NOMcom,pmr,leisóN,DOM,leçon,,"SFoi, l. 30",</l>,
194,31,1,e,e,_,e,e,/e\,pro,CONcoo,---,e,DOM,et,,"SFoi, l. 31",,<l n=&quot;31&quot;>
195,31,2,si,si,_,Si,s.i,S/(i)\,pro,CONsub,---,si,DOM,si3,,"SFoi, l. 31",,
196,31,3,vos,uos,|,voz,v.o.s,v/o\z,pro,PRCper,5pmr,vos,DOM,vous,,"SFoi, l. 31",,
197,31,4,plaz,plaz,_,pLAʣ,p.l.a.z,pL/A\ʣ,pro,VERcjg,indpst3,plazér,DOM,plaire,,"SFoi, l. 31",,<pb n=&quot;15r&quot;/><lb/>
198,31,5,est,est,_,eSt,e.s.t,/e\St,pro,DETdem,smn,ést,DOM,---,,"SFoi, l. 31",,
199,31,6,nostre,nostre,_,nɔStrE,n.o.s.t.r.e,'n/ɔ\S.tr/(E)\,pro,ADJpos,4smn,nòstre,DOM,notre,,"SFoi, l. 31",,
200,31,7,sons,sons,.,SOnS,s.o.n.s,S/O\nS,pro,NOMcom,smn,sóN,DOM,son,,"SFoi, l. 31",</l>,
201,32,1,aisi,aisi,_,Aisi,a.i.s.i,/A\i.'s/i\,pro,ADVgen,---,aissi,DOM,ainsi,,"SFoi, l. 32",,<l n=&quot;32&quot;>
202,32,2,con,co[n],+,kOn,c.o.n,k/O\n,pro,CONsub,---,cóm,DOM,comme,,"SFoi, l. 32",,
203,32,3,l,l,_,L,l,/\L,pro,PRCper,3sma,lo3,DOM,le,,"SFoi, l. 32",,
204,32,4,guida,guida,+,guidA,g.u.i.d.a,'gu/i\.d/(A)\,pro,VERcjg,indpst3,guidar,DOM,guider,,"SFoi, l. 32",,
205,32,5,l,l,_,L,l,/\L,pro,DETdef,smn,lo2,DOM,le,,"SFoi, l. 32",,
206,32,6,primers,primers,_,primɛrS,p.r.i.m.e.r.s,pr/i\.'m/ɛ\rS,pro,ADJord,smn,primier,DOM,premier,,"SFoi, l. 32",,
207,32,7,tons,tons,.,tOnS,t.o.n.s,t/O\nS,pro,NOMcom,smn,tóN,DOM,ton,,"SFoi, l. 32",</l>,
208,33,1,eu,eu,|,ɛu,e.u,/ɛ\u,pro,PRNper,1smn,eu,DOM,je,,"SFoi, l. 33",,<l n=&quot;33&quot;>
209,33,2,la,la,_,LA,l.a,L/A\,pro,PRCper,3sfa,la2,DOM,le,,"SFoi, l. 33",,<lb/>
210,33,3,vos,uos,_,voz,v.o.s,v/o\z,pro,PRCper,5pmr,vos,DOM,vous,,"SFoi, l. 33",,
211,33,4,cantarei,cantarei,_,kANtArɛi,c.a.n.t.a.r.e.i,k/A\N.t/A\.'r/ɛ\i,pro,VERcjg,indfut1,cantar,DOM,chanter,,"SFoi, l. 33",,
212,33,5,en,en,+,EN,e.n,/E\N,pro,PRE,---,én,DOM,en,,"SFoi, l. 33",,
213,33,6,dons,dons,.,dOnS,d.o.n.s,d/O\nS,pro,NOMcom,pmr,dóN,DOM,don,,"SFoi, l. 33",</l></lg>,
214,34,1,totz,Totz,_,totS,t.o.t.z,t/o\tS,pro,DETind,smn,tót,DOM,tout,,"SFoi, l. 34",,<lg n=&quot;4&quot; type=&quot;laisse&quot; met=&quot;octosyllable&quot;><l n=&quot;34&quot;>
215,34,2,temps,temps,_,tENpS,t.e.m.p.s,t/E\NpS,pro,NOMcom,smn,témps,DOM,temps,,"SFoi, l. 34",,
216,34,3,avez,auez,_,AvɛdS,a.v.e.z.,/A\.'v/ɛ\dS,pro,VERcjg,indpst5,avér,DOM,avoir,,"SFoi, l. 34",,
217,34,4,audid,audid,|,Auðid,a.u.d.i.d,/A\u.'ð/i\d,pro,VERppe,snr,auzir,DOM,ouïr,,"SFoi, l. 34",,
218,34,5,asaz,asaz,.,AsAdS,a.s.a.z.,/A\.'s/A\dS,pro,ADVgen,---,asatz,DOM,assez,,"SFoi, l. 34",</l>,<lb/>
219,35,1,q,q,+,k,q,k/\,pro,CONsub,---,que2,DOM,que,,"SFoi, l. 35",,<l n=&quot;35&quot;>
220,35,2,agenz,agenz,_,AʤENÇ,a.g.e.n.z,/A\.'ʤ/E\NÇ,pro,NOMpro,smn,Agen,,---,,"SFoi, l. 35",,
221,35,3,fo,fo,_,fo,f.o,f/o\,pro,VERcjg,indpsp3,èser,DOM,être,,"SFoi, l. 35",,
222,35,4,molt,molt,_,moLt,m.o.l.t,m/o\Lt,pro,ADVgen,---,mólt,DOM,moult,,"SFoi, l. 35",,
223,35,5,rica,rica,_,rikA,r.i.c.a,'r/i\.k/(A)\,pro,ADJqua,sfn,ric,DOM,riche,,"SFoi, l. 35",,
224,35,6,ciutaz,ciutaz,.,ÇiutAdS,c.i.u.t.a.z.,Ç/i\u.'t/A\dS,pro,NOMcom,sfn,ciutat,DOM,cité,,"SFoi, l. 35",</l>,
225,36,1,clausa,clausa,_,kLAuzA,c.l.a.u.s.a,'kL/A\u.z/(A)\,pro,VERppe,sfn,claure,DOM,clore,,"SFoi, l. 36",,<l n=&quot;36&quot;>
226,36,2,ab,ab,+,Ab,a.b,/A\b,pro,PRE,---,ab,DOM,o,,"SFoi, l. 36",,
227,36,3,murs,murs,_,myrS,m.u.r.s,m/y\rS,pro,NOMcom,pmr,mur,DOM,mur,,"SFoi, l. 36",,
228,36,4,et,[et],|,ed,e.t,/e\d,pro,CONcoo,---,e,DOM,et,,"SFoi, l. 36",,
229,36,5,ab,ab,_,Ab,a.b,/A\b,pro,PRE,---,ab,DOM,o,,"SFoi, l. 36",,<lb/>
230,36,6,vallaz,uallaz,_,vALLAdS,v.a.l.l.a.z.,v/A\L.'L/A\dS,pro,NOMcom,pmr,valat,DOM,valet2,,"SFoi, l. 36",</l>,
231,37,1,garonna,garonna,+,gArOnnA,g.a.r.o.n.n.a,g/A\.'r/O\n.n/(A)\,pro,NOMpro,sfn,Guarona,DOM,---,,"SFoi, l. 37",,<l n=&quot;37&quot;>
232,37,2,l,l,_,L,l,/\L,pro,PRCper,3smi,li3,DOM,li,,"SFoi, l. 37",,
233,37,3,corr,corr,_,korr,c.o.r.r,k/o\rr,pro,VERcjg,indpst3,córre,DOM,courir,,"SFoi, l. 37",,
234,37,4,per,p[er],_,pEr,p.e.r,p/E\r,pro,PRE,---,pér,DOM,par,,"SFoi, l. 37",,
235,37,5,cell,cell,+,ÇeLL0,c.e.l.l.,'Ç/e\L.L/[0]\,pro,PRNdem,sfr,cél2,DOM,cil,,"SFoi, l. 37",,
236,37,6,un,un,_,yn,u.n,/y\n,pro,DETndf,smr,uN,DOM,un,,"SFoi, l. 37",,
237,37,7,laz,laz,.,LAdS,l.a.z.,L/A\dS,pro,NOMcom,smr,latz2,DOM,lez,,"SFoi, l. 37",</l>,
238,38,1,la,la,_,LA,l.a,L/A\,pro,DETdef,sfn,la,DOM,le,,"SFoi, l. 38",,<l n=&quot;38&quot;>
239,38,2,gentz,gentz,_,ʤENtS,g.e.n.t.z,ʤ/E\NtS,pro,NOMcom,sfn,gén,DOM,gent,,"SFoi, l. 38",,
240,38,3,d,d,+,d,d,d/\,pro,PRE,---,de,DOM,de,,"SFoi, l. 38",,
241,38,4,achi,achi,|,Aki,a.ch.i,/A\.'k/i\,pro,ADVgen,---,aqui,DOM,---,,"SFoi, l. 38",,
242,38,5,fo,fo,_,fo,f.o,f/o\,pro,VERcjg,indpsp3,èser,DOM,être,,"SFoi, l. 38",,<lb/>
243,38,6,mal,mal,_,mAl,m.a.l,m/A\l,pro,ADVgen,---,mal,DOM,mal3,,"SFoi, l. 38",,
244,38,7,assaz,assaz,.,AsAdS,a.ss.a.z.,/A\.'s/A\dS,pro,ADVgen,---,asatz,DOM,assez,,"SFoi, l. 38",</l>,
245,39,1,en,en,+,EN,e.n,/E\N,pro,PRE,---,én,DOM,en,,"SFoi, l. 39",,<l n=&quot;39&quot;>
246,39,2,oz,oz,_,oʣ,o.z,/o\ʣ,pro,NOMcom,smr,oz,SFoiL,---,,"SFoi, l. 39",,
247,39,3,esteron,esteron,_,EStɛrOn,e.s.t.e.r.o.n,/E\S.'t/ɛ\.r/O\n,pro,VERcjg,indpsp6,estar,DOM,ester,,"SFoi, l. 39",,
248,39,4,et,et,_,ed,e.t,/e\d,pro,CONcoo,---,e,DOM,et,,"SFoi, l. 39",,
249,39,5,en,en,+,EN,e.n,/E\N,pro,PRE,---,én,DOM,en,,"SFoi, l. 39",,
250,39,6,paz,paz,.,pAʣ,p.a.z,p/A\ʣ,pro,NOMcom,sfr,patz,DOM,paix,,"SFoi, l. 39",</l>,
251,40,1,non,non,_,nOn,n.o.n,n/O\n,pro,ADVneg,---,nóN,DOM,ne,,"SFoi, l. 40",,<l n=&quot;40&quot;>
252,40,2,s,s,_,S,s,/\S,pro,PRCper,3smr,sé,DOM,se,,"SFoi, l. 40",,
253,40,3,pars,pars,_,pArS,p.a.r.s,p/A\rS,pro,VERcjg,indpsp3,partir,DOM,partir,,"SFoi, l. 40",,
254,40,4,neguns,neguns,|,nEgynS,n.e.g.u.n.s,n/E\.'g/y\nS,pro,PRNind,smn,neguN,DOM,negun,,"SFoi, l. 40",,
255,40,5,de,de,+,dE,d.e,d/(E)\,pro,PRE,---,de,DOM,de,,"SFoi, l. 40",,<lb/>
256,40,6,ls,ls,+,LS,l.s,/\LS,pro,DETdef,pmr,los,DOM,le,,"SFoi, l. 40",,
257,40,7,granz,granz,_,grANdS,g.r.a.n.z.,gr/A\NdS,pro,ADJqua,pmr,gran,DOM,grand,,"SFoi, l. 40",,
258,40,8,peccaz,peccaz,.,pEkAdS,p.e.cc.a.z.,p/E\.'k/A\dS,pro,NOMcom,pmr,pecat,DOM,péché,,"SFoi, l. 40",</l>,
259,41,1,plus,plus,_,pLyz,p.l.u.s,pL/y\z,pro,ADVgen,---,plus,DOM,plus,,"SFoi, l. 41",,<l n=&quot;41&quot;>
260,41,2,cel,cel,_,Çel,c.e.l,Ç/e\l,pro,PRNdem,smn,cél2,DOM,cil,,"SFoi, l. 41",,
261,41,3,q,q,+,k,q,k/\,pro,PRNrel,smn,que,DOM,que,,"SFoi, l. 41",,
262,41,4,es,es,_,ES,e.s,/E\S,pro,VERcjg,indpst3,èser,DOM,être,,"SFoi, l. 41",,
263,41,5,folz,folz,_,fɔLÇ,f.o.l.z,f/ɔ\LÇ,pro,ADJqua,smn,fòl,DOM,fou,,"SFoi, l. 41",,
264,41,6,q,q,+,k,q,k/\,pro,CONsub,---,que2,DOM,que,,"SFoi, l. 41",,
265,41,7,etz,etz,_,EtS,e.t.z,/E\tS,pro,DETdef,smn,et,---,---,,"SFoi, l. 41",,
266,41,8,mel,mel,_,mɛʎ,m.e.l,m/ɛ\ʎ,pro,ADVgen,---,mèlhs,DOM,mieux,,"SFoi, l. 41",,
267,41,9,membraz,me[m]braz,.|,mENbrAdS,m.e.m.b.r.a.z.,m/E\N.'br/A\dS,pro,VERppe,smn,membrar,DOM,membrer,,"SFoi, l. 41",</l>,
268,42,1,entro,entro,_,ENtrO,e.n.t.r.o,'/E\N.tr/(O)\,pro,PRE,---,entro,DOM,entre,,"SFoi, l. 42",,<lb/><l n=&quot;42&quot;>
269,42,2,en,en,+,EN,e.n,/E\N,pro,PRCadv,---,én3,DOM,en2,,"SFoi, l. 42",,
270,42,3,pres,pres,_,prez,p.r.e.s,pr/e\z,pro,VERcjg,indpsp3,préndre,DOM,prendre,,"SFoi, l. 42",,
271,42,4,deu,deu,_,dɛu,d.e.u,d/ɛ\u,pro,NOMcom,smr,dèu,DOM,dieu,,"SFoi, l. 42",,
272,42,5,pietaz,pietaz,.,piEtAdS,p.i.e.t.a.z.,p/i\./E\.'t/A\dS,pro,NOMcom,sfn,piatat,DOM,piété,,"SFoi, l. 42",</l>,
273,43,1,et,et,_,ed,e.t,/e\d,pro,CONcoo,---,e,DOM,et,,"SFoi, l. 43",,<l n=&quot;43&quot;>
274,43,2,en,en,_,EN,e.n,/E\N,pro,PRE,---,én,DOM,en,,"SFoi, l. 43",,
275,43,3,la,la,+,LA,l.a,L/A\,pro,DETdef,sfr,la,DOM,le,,"SFoi, l. 43",,
276,43,4,croz,croz,_,kroʣ,c.r.o.z,kr/o\ʣ,pro,NOMcom,sfr,crotz,DOM,croix,,"SFoi, l. 43",,
277,43,5,los,los,_,LoS,l.o.s,L/o\S,pro,PRCper,6pma,los2,DOM,le,,"SFoi, l. 43",,
278,43,6,ag,ag,_,Ag,a.g,/A\g,pro,VERcjg,indpsp3,avér,DOM,avoir,,"SFoi, l. 43",,
279,43,7,salvaz,salvaz,.,SALvAdS,s.a.l.v.a.z.,S/A\L.'v/A\dS,pro,VERppe,pmr,salvar,DOM,sauver,,"SFoi, l. 43",</l>,
280,44,1,e,e,|,e,e,/e\,pro,CONcoo,---,e,DOM,et,,"SFoi, l. 44",,<l n=&quot;44&quot;>
281,44,2,de,de,_,dE,d.e,d/(E)\,pro,PRE,---,de,DOM,de,,"SFoi, l. 44",,<lb/>
282,44,3,diable,diable,_,diAbLE,d.i.a.b.l.e,d/i\.'/A\.bL/(E)\,pro,NOMcom,smr,diable,DOM,diable,,"SFoi, l. 44",,
283,44,4,deliuraz,deliuraz,_,dEliurAdS,d.e.l.i.u.r.a.z.,d/E\.l/i\u.'r/A\dS,pro,VERppe,pmr,deliurar,DOM,délivrer,,"SFoi, l. 44",</l></lg>,
284,45,1,bella,Bella,_,bɛLLA,b.e.l.l.a,'b/ɛ\L.L/(A)\,pro,ADJqua,sfn,bèl,DOM,beau,,"SFoi, l. 45",,<lg n=&quot;5&quot; type=&quot;laisse&quot; met=&quot;octosyllable&quot;><l n=&quot;45&quot;>
285,45,2,fo,fo,+,fo,f.o,f/o\,pro,VERcjg,indpsp3,èser,DOM,être,,"SFoi, l. 45",,
286,45,3,il,il,_,ʎ,il,/\ʎ,pro,DETdef,sfn,la,DOM,le,,"SFoi, l. 45",,
287,45,4,gentz,gentz,_,ʤENtS,g.e.n.t.z,ʤ/E\NtS,pro,NOMcom,sfn,gén,DOM,gent,,"SFoi, l. 45",,
288,45,5,si,si,+,Si,s.i,S/(i)\,pro,ADVgen,---,si2,DOM,si4,,"SFoi, l. 45",,
289,45,6,fosson,fosson,_,fosOn,f.o.ss.o.n,'f/o\.s/O\n,pro,VERcjg,subipf6,èser,DOM,être,,"SFoi, l. 45",,
290,45,7,san,san,.,SAn,s.a.n,S/A\n,pro,ADJqua,pmn,saN,DOM,sain,,"SFoi, l. 45",</l>,
291,46,1,enferm,en|ferm,_,ENferm,e.n.f.e.r.m,/E\N.'f/e\rm,pro,ADJqua,pmn,enférm,DOM,enferme,,"SFoi, l. 46",,<l n=&quot;46&quot;>
292,46,2,so,so,+,So,s.o,S/o\,pro,VERcjg,indpst6,èser,DOM,être,,"SFoi, l. 46",,<lb/>
293,46,3,ll,ll,_,LL,l.l,/\LL,pro,DETdef,pmn,li2,DOM,le,,"SFoi, l. 46",,
294,46,4,cor,cor,_,kɔr,c.o.r,k/ɔ\r,pro,NOMcom,pmn,còr,DOM,cueur,,"SFoi, l. 46",,
295,46,5,quar,quar,_,kuAr,q.u.a.r,ku/A\r,pro,CONcoo,---,car3,DOM,car,,"SFoi, l. 46",,
296,46,6,son,son,+,SOn,s.o.n,S/O\n,pro,VERcjg,indpst6,èser,DOM,être,,"SFoi, l. 46",,
297,46,7,pagan,pagan,.,pAgAn,p.a.g.a.n,p/A\.'g/A\n,pro,ADJqua,pmn,pagaN,DOM,païen,,"SFoi, l. 46",</l>,
298,47,1,guerpiron,guerpiron,_,guErpirOn,g.u.e.r.p.i.r.o.n,gu/E\r.'p/i\.r/O\n,pro,VERcjg,indpsp6,guerpir,DOM,guerpir,,"SFoi, l. 47",,<l n=&quot;47&quot;>
299,47,2,deu,deu,_,dɛu,d.e.u,d/ɛ\u,pro,NOMcom,smr,dèu,DOM,dieu,,"SFoi, l. 47",,
300,47,3,corron,corron,|,korrOn,c.o.r.r.o.n,'k/o\r.r/O\n,pro,VERcjg,indpsp6,córre,DOM,courir,,"SFoi, l. 47",,
301,47,4,a,a,+,A,a,/A\,pro,PRE,---,a2,DOM,à,,"SFoi, l. 47",,<lb/>
302,47,5,l,l,_,L,l,/\L,pro,DETdef,smr,lo2,DOM,le,,"SFoi, l. 47",,
303,47,6,fan,fan,.,fAn,f.a.n,f/A\n,pro,NOMcom,smr,faN,DOM,fan,,"SFoi, l. 47",</l>,
304,48,1,cubergro,cuber_gro,+,kybɛrgrO,c.u.b.e.r.g.r.o,k/y\.'b/ɛ\r.gr/O\,pro,VERcjg,indpsp6,cobrir,DOM,couvrir,,"SFoi, l. 48",,<l n=&quot;48&quot;>
305,48,2,l,l,_,L,l,/\L,pro,PRCper,3sma,lo3,DOM,le,,"SFoi, l. 48",,
306,48,3,tot,tot,_,tot,t.o.t,t/o\t,pro,ADVgen,smr,tót,DOM,tout,,"SFoi, l. 48",,
307,48,4,d,d,+,d,d,d/\,pro,PRE,---,de,DOM,de,,"SFoi, l. 48",,
308,48,5,aur,aur,_,Aur,a.u.r,/A\ur,pro,NOMcom,smr,aur,DOM,or,,"SFoi, l. 48",,
309,48,6,cordoan,cordoan,.,kOrdOAn,c.o.r.d.o.a.n,k/O\r.d/O\.'/A\n,pro,ADJqua,smr,cordoaN,DOM,cordouan,,"SFoi, l. 48",</l>,
310,49,1,proferg,p[ro]ferg,_,prOfɛrg,p.r.o.f.e.r.g,pr/O\.'f/ɛ\rg,pro,VERcjg,indpsp3,profèrre,DOM,---,,"SFoi, l. 49",,<l n=&quot;49&quot;>
311,49,2,l,l,+,L,l,L/\,pro,DETdef,smn,lo2,DOM,le,,"SFoi, l. 49",,
312,49,3,unsquegs,uns_quegs,_,yNSkegS,u.n.s.qu.e.g.s,/y\NS.'k/e\gS,pro,PRNind,smn,quéc,DOM,chaque,,"SFoi, l. 49",,
313,49,4,l,l,+,L,l,L/\,pro,DETdef,smr,lo2,DOM,le,,"SFoi, l. 49",,
314,49,5,anel,anel,|,Anɛl,a.n.e.l,/A\.'n/ɛ\l,pro,NOMcom,smr,anèl,DOM,anneau,,"SFoi, l. 49",,
315,49,6,de,de,+,dE,d.e,d/(E)\,pro,PRE,---,de,DOM,de,,"SFoi, l. 49",,<lb/>
316,49,7,l,l,_,L,l,/\L,pro,DETdef,smr,lo2,DOM,le,,"SFoi, l. 49",,
317,49,8,man,man,_,mAn,m.a.n,m/A\n,pro,NOMcom,smr,maN,DOM,main,,"SFoi, l. 49",</l>,
318,50,1,qui,q[u]i,_,ki,qu.i,k/i\,pro,PRNrel,smn,qui,DOM,qui,,"SFoi, l. 50",,<l n=&quot;50&quot;>
319,50,2,mais,mais,_,mAiS,m.a.i.s,m/A\iS,pro,ADVgen,---,mais,DOM,mais,,"SFoi, l. 50",,
320,50,3,non,no[n],_,nOn,n.o.n,n/O\n,pro,ADVneg,---,nóN,DOM,ne,,"SFoi, l. 50",,
321,50,4,pod,pod,_,pɔd,p.o.d,p/ɔ\d,pro,VERcjg,indpst3,podér,DOM,pouvoir2,,"SFoi, l. 50",,
322,50,5,pecza,pec_za,_,pɛʦA,p.e.cz.a,'p/ɛ\.ʦ/(A)\,pro,NOMcom,sfr,pèsa,DOM,pièce,,"SFoi, l. 50",,
323,50,6,de,de,+,dE,d.e,d/(E)\,pro,PRE,---,de,DOM,de,,"SFoi, l. 50",,
324,50,7,pan,pan,.,pAn,p.a.n,p/A\n,pro,NOMcom,smr,paN,DOM,pain,,"SFoi, l. 50",</l>,
325,51,1,melz,melz,_,mɛLÇ,m.e.l.z,m/ɛ\LÇ,pro,ADVgen,---,mèlhs,DOM,mieux,,"SFoi, l. 51",,<l n=&quot;51&quot;>
326,51,2,estera,estera,_,EStɛrA,e.s.t.e.r.a,/E\S.'t/ɛ\.r/(A)\,pro,VERcjg,indpqp3,estar,DOM,ester,,"SFoi, l. 51",,
327,51,3,qi,qi,+,ki,q.i,k/i\,pro,PRNrel,smn,qui,DOM,qui,,"SFoi, l. 51",,
328,51,4,l,l,+,L,l,/\L,pro,PRCper,3sma,lo3,DOM,le,,"SFoi, l. 51",,
329,51,5,dess,dess,|,des,d.e.ss,d/e\s,pro,VERcjg,subipf3,dar,DOM,---,,"SFoi, l. 51",,
330,51,6,a,a,+,A,a,/A\,pro,PRE,---,a2,DOM,à,,"SFoi, l. 51",,<lb/>
331,51,7,z,z,_,Ç,z,/\Ç,pro,DETdef,pmr,los,DOM,le,,"SFoi, l. 51",,
332,51,8,can,can,.,kAn,c.a.n,k/A\n,pro,NOMcom,pmr,caN,DOM,chien,,"SFoi, l. 51",</l>,
333,52,1,tota,tota,_,totA,t.o.t.a,'t/o\.t/(A)\,pro,DETind,sfr,tót,DOM,tout,,"SFoi, l. 52",,<l n=&quot;52&quot;>
334,52,2,lur,lur,_,LOr,l.u.r,L/O\r,pro,DETpos,6sfr,lor,DOM,leur,,"SFoi, l. 52",,
335,52,3,obra,obra,_,ɔbrA,o.b.r.a,'/ɔ\.br/(A)\,pro,NOMcom,sfr,òbra,DOM,œuvre,,"SFoi, l. 52",,
336,52,4,fant,fant,_,fANt,f.a.n.t,f/A\Nt,pro,VERcjg,indpst6,faire,DOM,faire,,"SFoi, l. 52",,
337,52,5,en,en,+,EN,e.n,/E\N,pro,PRE,---,én,DOM,en,,"SFoi, l. 52",,
338,52,6,van,van,.,vAn,v.a.n,v/A\n,pro,ADJqua,smr,vaN,DOM,vain,,"SFoi, l. 52",</l>,
339,53,1,e,e,_,e,e,/e\,pro,CONcoo,---,e,DOM,et,,"SFoi, l. 53",,<l n=&quot;53&quot;>
340,53,2,quar,quar,_,kuAr,q.u.a.r,ku/A\r,pro,CONcoo,---,car3,DOM,car,,"SFoi, l. 53",,
341,53,3,non,non,+,nOn,n.o.n,n/O\n,pro,ADVneg,---,nóN,DOM,ne,,"SFoi, l. 53",,
342,53,4,s,s,_,S,s,/\S,pro,PRCper,6pmr,sé,DOM,se,,"SFoi, l. 53",,
343,53,5,foron,foron,|,forOn,f.o.r.o.n,'f/o\.r/O\n,pro,VERcjg,indpsp6,èser,DOM,être,,"SFoi, l. 53",,
344,53,6,cristian,[crist]ian,_,kriStiAn,c.r.i.s.t.i.a.n,kr/i\S.t/i\.'/A\n,pro,ADJqua,pmn,crestiaN,DOM,chrétien,,"SFoi, l. 53",</l></lg>,<lb/>
345,54,1,proverbi,Proverbi,_,prOvɛrbi,p.r.o.v.e.r.b.i,pr/O\.'v/ɛ\r.b/(i)\,pro,NOMcom,smr,provèrbi,DOM,proverbe,,"SFoi, l. 54",,<lg n=&quot;6&quot; type=&quot;laisse&quot; met=&quot;octosyllable&quot;><l n=&quot;54&quot;>
346,54,2,diss,diss,_,dis,d.i.ss,d/i\s,pro,VERcjg,indpsp3,dire,DOM,dire,,"SFoi, l. 54",,
347,54,3,reiz,reiz,_,reiÇ,r.e.i.z,r/e\iÇ,pro,NOMcom,smn,réi,DOM,roi,,"SFoi, l. 54",,
348,54,4,salamon,salamon,.,SAlAmOn,s.a.l.a.m.o.n,S/A\.l/A\.'m/O\n,pro,NOMpro,smn,Salomon,,---,,"SFoi, l. 54",</l>,
349,55,1,de,de,+,dE,d.e,d/(E)\,pro,PRE,---,de,DOM,de,,"SFoi, l. 55",,<l n=&quot;55&quot;>
350,55,2,l,l,_,L,l,/\L,pro,DETdef,smr,lo2,DOM,le,,"SFoi, l. 55",,
351,55,3,pomer,pomer,_,pOmɛr,p.o.m.e.r,p/O\.'m/ɛ\r,pro,NOMcom,smr,pomier,DOM,pommier,,"SFoi, l. 55",,
352,55,4,qi,qi,|,ki,q.i,k/i\,pro,PRNrel,smn,qui,DOM,qui,,"SFoi, l. 55",,
353,55,5,naiss,naiss,_,nAis,n.a.i.ss,n/A\is,pro,VERcjg,indpst3,naiser,DOM,naître,,"SFoi, l. 55",,<lb/>
354,55,6,e,e,+,E,e,/E\,pro,PRE,---,én,DOM,en,,"SFoi, l. 55",,
355,55,7,l,l,_,L,l,/\L,pro,DETdef,smr,lo2,DOM,le,,"SFoi, l. 55",,
356,55,8,boisson,boisson,.,bOisOn,b.o.i.ss.o.n,b/O\i.'s/O\n,pro,NOMcom,smr,boisóN,DOM,buisson,,"SFoi, l. 55",</l>,
357,56,1,cui,cui,+,kyi,c.u.i,k/y\i,pro,PRNrel,smr,qui,DOM,qui,,"SFoi, l. 56",,<l n=&quot;56&quot;>
358,56,2,clau,clau,_,kLAu,c.l.a.u,kL/A\u,pro,VERcjg,indpst3,claure,DOM,clore,,"SFoi, l. 56",,
359,56,3,la,la,+,LA,l.a,L/A\,pro,DETdef,sfn,la,DOM,le,,"SFoi, l. 56",,
360,56,4,spina,s_pina,_,0SpinA,.s.p.i.n.a,/[0]\S.'p/i\.n/(A)\,pro,NOMcom,sfn,espina,DOM,épine,,"SFoi, l. 56",,
361,56,5,e,e,+,e,e,/e\,pro,CONcoo,---,e,DOM,et,,"SFoi, l. 56",,
362,56,6,l,l,+,L,l,/\L,pro,DETdef,smr,lo2,DOM,le,,"SFoi, l. 56",,
363,56,7,cardon,cardon,.,kArdOn,c.a.r.d.o.n,k/A\r.'d/O\n,pro,NOMcom,smr,cardóN,DOM,chardon,,"SFoi, l. 56",</l>,
364,57,1,e,e,+,e,e,/e\,pro,CONcoo,---,e,DOM,et,,"SFoi, l. 57",,<l n=&quot;57&quot;>
365,57,2,ll,ll,+,LL,l.l,/\LL,pro,DETdef,smr,lo2,DOM,le,,"SFoi, l. 57",,
366,57,3,albespin,albespin,|,ALbESpin,a.l.b.e.s.p.i.n,/A\L.b/E\S.'p/i\n,pro,NOMcom,smr,albespiN,DOM,aubépin,,"SFoi, l. 57",,
367,57,4,in,in,+,iN,i.n,/i\N,pro,PRE,---,én,DOM,en,,"SFoi, l. 57",,<lb/>
368,57,5,eviron,eviron,.,EvirOn,e.v.i.r.o.n,/E\.v/i\.'r/O\n,pro,ADVgen,---,enviróN,DOM,environ,,"SFoi, l. 57",</l>,
369,58,1,achi,achi,_,Aki,a.ch.i,/A\.'k/i\,pro,ADVgen,---,aqui,DOM,---,,"SFoi, l. 58",,<l n=&quot;58&quot;>
370,58,2,met,met,_,met,m.e.t,m/e\t,pro,VERcjg,indpst3,métre,DOM,mettre,,"SFoi, l. 58",,
371,58,3,flors,flors,_,fLorS,f.l.o.r.s,fL/o\rS,pro,NOMcom,pfr,flór,DOM,fleur,,"SFoi, l. 58",,
372,58,4,sus,sus,_,Syz,s.u.s,S/y\z,pro,ADVgen,---,sus,DOM,sus,,"SFoi, l. 58",,
373,58,5,e,e,+,E,e,/E\,pro,PRE,---,én,DOM,en,,"SFoi, l. 58",,
