wd_id,line_id,linewd,dipl,word,phon,phon_map,syllabified,wd_div,textlineid,syntag,syntag2,lang,lemma,lemma_src,lemma_dmf,pos,morph,ref,tei_right,tei_left,
155,29,3,dis,dis,diS,d.i.s,d/i\S,|,29,N,N,fro,di,DMF,di,NOMcom,pmr,"Passion, l. 29",,,
156,29,4,quę,que,kE,qu.e,k/(E)\,_,29,Sub,Sub,fro,que,DMF,que,CONsub,---,"Passion, l. 29",,<lb/>,
157,29,5,cho,cho,Çɔ,ch.o,Ç/ɔ\,_,29,Prn,Prn,fro,ce,DMF,ce,PRNdem,snn,"Passion, l. 29",,,
158,29,6,fus,fus,fyS,f.u.s,f/y\S,_,29,Vfin,Vfin,fro,être,DMF,être,VERcjg,indpsp3,"Passion, l. 29",,,
159,29,7,fait,fait,fAiZ,f.a.i.t,f/A\iZ,_,29,Vpp,Vpp,fro,faire,DMF,faire,VERppe,snn,"Passion, l. 29",</l>,,
160,30,1,i[esu]s,jesus,ʤEzUS,j.e.s.u.s,ʤ/E\.'z/U\S,.,30,N,N,fro,Jésus,wikipedia.fr,---,NOMpro,smn,"Passion, l. 30",,<l n=&quot;30&quot;>,
161,30,2,lo,lo,LO,l.o,L/(O)\,_,30,Det,Det,fro,le,DMF,le,DETdef,smr,"Passion, l. 30",,,
162,30,3,lazer,lazer,LAʣær,l.a.z.e.r,L/A\.'ʣ/æ\r,_,30,N,N,fro,Lazare,wikipedia.fr,---,NOMpro,smr,"Passion, l. 30",,,
163,30,4,susci|tet,suscitet,SyʦitɛD,s.u.sc.i.t.e.t,S/y\.ʦ/i\.'t/ɛ\D,_,30,Vfin,Vfin,fro,susciter,DMF,susciter,VERcjg,indpsp3,"Passion, l. 30",</l>,,
164,31,1,chi,chi,ki,ch.i,k/i\,_,31,Qux,Qux,fro,qui,DMF,qui,PRNrel,smn,"Passion, l. 31",,<lb/><l n=&quot;31&quot;>,
165,31,2,qua_tre,quatre,katrə,qu.a.t.r.e,'k/a\.tr/(ə)\,_,31,QIs,QIs,fro,quatre,DMF,quatre,DETcar,pmr,"Passion, l. 31",,,
166,31,3,dis,dis,diS,d.i.s,d/i\S,_,31,N,N,fro,di,DMF,di,NOMcom,pmr,"Passion, l. 31",,,
167,31,4,en,en,EN,e.n,/E\N,+,31,Pre,Pre,fro,en,DMF,en,PRE,---,"Passion, l. 31",,,
168,31,5,moniment,moniment,mOnimENZ,m.o.n.i.m.e.n.t,m/O\.n/i\.'m/E\NZ,|,31,N,N,fro,monument,DMF,monument,NOMcom,smr,"Passion, l. 31",</l>,,
169,32,1,iagud,jagud,ʤAGyZ,j.a.g.u.d,ʤ/A\.'G/y\Z,_,32,Vpp,Vpp,fro,gésir,DMF,gésir,VERppe,snr,"Passion, l. 32",,<lb/><l n=&quot;32&quot;>,
170,32,2,aueie,aveie,AvEiə,a.v.e.i.e,/A\.'v/E\i./(ə)\,_,32,Vfin,Vfin,fro,avoir,DMF,avoir,VERcjg,indipf3,"Passion, l. 32",,,
171,32,3,toz,toz,toZ,t.o.z,t/o\Z,_,32,QIs,QIs,fro,tout,DMF,tout,PRNind,smn,"Passion, l. 32",,,
172,32,4,pudenz,pudenz,pydENZ,p.u.d.e.n.z,p/y\.'d/E\NZ,;,32,Adj,Adj,fro,puant,DMF,puant,ADJqua,smn,"Passion, l. 32",</l></lg>,,
173,33,1,Cum,cum,kOm,c.u.m,k/O\m,|,33,Sub,Sub,fro,comme,DMF,comme,CONsub,---,"Passion, l. 33",,<lg n=&quot;9&quot; type=&quot;stanza&quot; met=&quot;octosyllable&quot; rhyme=&quot;aabb&quot;><l n=&quot;33&quot;>,
174,33,2,co,co,Çɔ,c.o,Ç/ɔ\,_,33,Prn,Prn,fro,ce,DMF,ce,PRNdem,snr,"Passion, l. 33",,<lb/>,
175,33,3,audid,audid,AuðiD,a.u.d.i.d,/A\u.'ð/i\D,_,33,Vfin,Vfin,fro,ouïr,DMF,ouïr,VERcjg,indpsp3,"Passion, l. 33",,,
176,33,4,tota,tota,totə,t.o.t.a,'t/o\.t/(ə)\,_,33,QIs,QIs,fro,tout,DMF,tout,DETind,sfn,"Passion, l. 33",,,
177,33,5,la,la,La,l.a,L/(a)\,+,33,Det,Det,fro,le,DMF,le,DETdef,sfn,"Passion, l. 33",,,
178,33,6,gent,gent,ʤENZ,g.e.n.t,ʤ/E\NZ,.,33,N,N,fro,gent,DMF,gent,NOMcom,sfn,"Passion, l. 33",</l>,,
179,34,1,quę,que,kE,qu.e,k/(E)\,_,34,Sub,Sub,fro,que,DMF,que,CONsub,---,"Passion, l. 34",,<l n=&quot;34&quot;>,
180,34,2,i[esu]s,jesus,ʤEzUS,j.e.s.u.s,ʤ/E\.'z/U\S,|,34,N,N,fro,Jésus,wikipedia.fr,---,NOMpro,smn,"Passion, l. 34",,,
181,34,3,ue,ve,ve,v.e,v/e\,_,34,Vfin,Vfin,fro,venir,DMF,venir,VERcjg,indpst3,"Passion, l. 34",,<lb/>,
182,34,4,lo,lo,LO,l.o,L/(O)\,+,34,Det,Det,fro,le,DMF,le,DETdef,smn,"Passion, l. 34",,,
183,34,5,reis,reis,reiS,r.e.i.s,r/e\iS,_,34,N,N,fro,roi,DMF,roi,NOMcom,smn,"Passion, l. 34",,,
184,34,6,poden_z,podenz,pOdENZ,p.o.d.e.n.z,p/O\.'d/E\NZ,_,34,Vprs,Vprs,fro,pouvoir2,DMF,pouvoir2,VERppa,smn,"Passion, l. 34",</l>,,
185,35,1,chi,chi,ki,ch.i,k/i\,_,35,Qux,Qux,fro,qui,DMF,qui,PRNrel,smn,"Passion, l. 35",,<l n=&quot;35&quot;>,
186,35,2,eps,eps,ePS,e.p.s,/e\PS,_,35,Adj,Adj,fro,es2,TL,---,ADJind,smr,"Passion, l. 35",,,
187,35,3,lo,lo,LO,l.o,L/(O)\,+,35,Det,Det,fro,le,DMF,le,DETdef,smr,"Passion, l. 35",,,
188,35,4,morz,morz,mɔrZ,m.o.r.z,m/ɔ\rZ,|,35,Vpp,Vpp,fro,mourir,DMF,mourir,NOMcom,smr,"Passion, l. 35",,,
189,35,5,fai,fai,fAi,f.a.i,f/A\i,_,35,Vfin,Vfin,fro,faire,DMF,faire,VERcjg,indpst3,"Passion, l. 35",,<lb/>,
190,35,6,se,se,SE,s.e,S/(E)\,_,35,Prn,Prn%$,fro,se,DMF,se,PRCper,3smr,"Passion, l. 35",,,
191,35,7,reuiuere,revivere,rEvivərə,r.e.v.i.v.e.r.e,r/E\.'v/i\.v/[ə]\.r/(ə)\,_,35,Vinf,Vinf,fro,revivre,DMF,revivre,VERinf,---,"Passion, l. 35",</l>,,
192,36,1,a,a,a,a,/a\,+,36,Pre,Pre,fro,à,DMF,à,PRE,---,"Passion, l. 36",,<l n=&quot;36&quot;>,
193,36,2,grand,grand,grANZ,g.r.a.n.d,gr/A\NZ,_,36,Adj,Adj,fro,grand,DMF,grand,ADJqua,sfr,"Passion, l. 36",,,
194,36,3,honor,honor,Onor,ho.n.o.r,/O\.'n/o\r,_,36,N,N,fro,honneur,DMF,honneur,NOMcom,sfr,"Passion, l. 36",,,
195,36,4,en|con_tra,encontra,ENkONtrə,e.n.c.o.n.t.r.a,/E\N.'k/O\N.tr/(ə)\,+,36,PrA,PrA,fro,encontre,DMF,encontre,ADVgen,---,"Passion, l. 36",,,
196,36,5,xirent,xirent,isirəNT,x..i.r.e.n.t,/i\.'s/i\.r/ə\NT,_,36,Vfin,Vfin,fro,issir,DMF,issir,VERcjg,indpsp6,"Passion, l. 36",</l></lg>,<lb/>,
197,37,1,al_quant,alquant,ALkANZ,a.l.qu.a.n.t,/A\L.'k/A\NZ,_,37,Prn,Prn,fro,auquant,DMF,auquant,PRNind,pmn,"Passion, l. 37",,<lg n=&quot;10&quot; type=&quot;stanza&quot; met=&quot;octosyllable&quot; rhyme=&quot;aabb&quot;><l n=&quot;37&quot;>,
198,37,2,de,de,dE,d.e,d/(E)\,+,37,Pre,Pre,fro,de,DMF,de,PRE,---,"Passion, l. 37",,,
199,37,3,ls,ls,LS,l.s,/\LS,_,37,Det,Det,fro,le,DMF,le,DETdef,pfr,"Passion, l. 37",,,
200,37,4,palmes,palmes,paLməS,p.a.l.m.e.s,'p/a\L.m/ə\S,|,37,N,N,fro,palme,DMF,palme,NOMcom,pfr,"Passion, l. 37",,,
201,37,5,prendent,prendent,prENdəNT,p.r.e.n.d.e.n.t,'pr/E\N.d/ə\NT,_,37,Vfin,Vfin,fro,prendre,DMF,prendre,VERcjg,indpst6,"Passion, l. 37",,<lb/>,
202,37,6,rams,rams,rAmS,r.a.m.s,r/A\mS,_,37,N,N,fro,rame,DMF,rame,NOMcom,pmr,"Passion, l. 37",</l>,,
203,38,1,de,de,dE,d.e,d/(E)\,+,38,Pre,Pre,fro,de,DMF,de,PRE,---,"Passion, l. 38",,<l n=&quot;38&quot;>,
204,38,2,ls,ls,LS,l.s,/\LS,_,38,Det,Det,fro,le,DMF,le,DETdef,pmr,"Passion, l. 38",,,
205,38,3,oliuers,olivers,OlivErS,o.l.i.v.e.r.s,/O\.l/i\.'v/E\rS,_,38,N,N,fro,olivier,DMF,olivier,NOMcom,pmr,"Passion, l. 38",,,
206,38,4,al(a)quant,alquant,ALkANZ,a.l.qu.a.n.t,/A\L.'k/A\NZ,|,38,Prn,Prn,fro,auquant,DMF,auquant,PRNind,pmn,"Passion, l. 38",,,
207,38,5,las,las,LaS,l.a.s,L/a\S,_,38,Det,Det,fro,le,DMF,le,DETdef,pfr,"Passion, l. 38",,<lb/>,
208,38,6,branches,branches,brANċəS,b.r.a.n.ch.e.s,'br/A\N.ċ/ə\S,_,38,N,N,fro,branche,DMF,branche,NOMcom,pfr,"Passion, l. 38",</l>,,
209,39,1,en_contra,encontra,ENkONtrə,e.n.c.o.n.t.r.a,/E\N.'k/O\N.tr/(ə)\,+,39,PrA,PrA,fro,encontre,DMF,encontre,PRE,---,"Passion, l. 39",,<l n=&quot;39&quot;>,
210,39,2,l,l,L,l,/\L,_,39,Det,Det,fro,le,DMF,le,DETdef,smr,"Passion, l. 39",,,
211,39,3,rei,rei,rei,r.e.i,r/e\i,_,39,N,N,fro,roi,DMF,roi,NOMcom,smr,"Passion, l. 39",,,
212,39,4,qui,qui,ki,qu.i,k/i\,_,39,Qux,Qux,fro,qui,DMF,qui,PRNrel,smn,"Passion, l. 39",,,
213,39,5,fez,fez,feZ,f.e.z,f/e\Z,|,39,Vfin,Vfin,fro,faire,DMF,faire,VERcjg,indpsp3,"Passion, l. 39",,,
214,39,6,lo,lo,LO,l.o,L/(O)\,+,39,Det,Det,fro,le,DMF,le,DETdef,smr,"Passion, l. 39",,<cb n=&quot;b&quot;/><lb/>,
215,39,7,cel,cel,ÇEl,c.e.l,Ç/E\l,_,39,N,N,fro,ciel,DMF,ciel,NOMcom,smr,"Passion, l. 39",</l>,,
216,40,1,issid,issid,isiD,i.ss.i.d,/i\.'s/i\D,_,40,Vfin,Vfin,fro,issir,DMF,issir,VERcjg,indpsp3,"Passion, l. 40",,<l n=&quot;40&quot;>,
217,40,2,lo,lo,LO,l.o,L/(O)\,+,40,Det,Det,fro,le,DMF,le,DETdef,smr,"Passion, l. 40",,,
218,40,3,di,di,di,d.i,d/i\,_,40,N,N,fro,di,DMF,di,NOMcom,smr,"Passion, l. 40",,,
219,40,4,le,le,LE,l.e,L/(E)\,+,40,Det,Det,fro,le,DMF,le,DETdef,smn,"Passion, l. 40",,,
220,40,5,poples,poples,pOpLəS,p.o.p.l.e.s,'p/O\.pL/ə\S,|,40,N,N,fro,peuple,DMF,peuple,NOMcom,smn,"Passion, l. 40",,,
221,40,6,lez,lez,LEZ,l.e.z,L/E\Z,;|,40,Adj,Adj,fro,lié,DMF,lié,ADJqua,smn,"Passion, l. 40",</l></lg>,<lb/>,
222,41,1,Canten,canten,ċANtən,c.a.n.t.e.n,'ċ/A\N.t/ə\n,_,41,Vfin,Vfin,fro,chanter,DMF,chanter,VERcjg,indpst6,"Passion, l. 41",,<lb/><lg n=&quot;11&quot; type=&quot;stanza&quot; met=&quot;octosyllable&quot; rhyme=&quot;aabb&quot;><l n=&quot;41&quot;>,
223,41,2,li,li,Li,l.i,L/i\,+,41,Det,Det,fro,le,DMF,le,DETdef,pmn,"Passion, l. 41",,,
224,41,3,gran,gran,grAn,g.r.a.n,gr/A\n,_,41,Adj,Adj,fro,grand,DMF,grand,NOMcom,pmn,"Passion, l. 41",,,
225,41,4,e,e,e,e,/e\,+,41,Crd,Crd,fro,et,DMF,et,CONcoo,---,"Passion, l. 41",,,
226,41,5,li,li,Li,l.i,L/i\,+,41,Det,Det,fro,le,DMF,le,DETdef,pmn,"Passion, l. 41",,,
227,41,6,petit,petit,pEtiZ,p.e.t.i.t,p/E\.'t/i\Z,_,41,Adj,Adj,fro,petit,DMF,petit,NOMcom,pmn,"Passion, l. 41",</l>,,
228,42,1,fili,fili,QVQV,f.i.l.i,'Q/V\.Q/V\,_,42,Etr,Etr,lat,---,---,---,---,---,"Passion, l. 42",,<l n=&quot;42&quot;><q xml:lang=&quot;lat&quot;>,
229,42,2,dauit,davit,QVQVQ,d.a.v.i.t,Q/V\.'Q/V\Q,|,42,Etr,Etr,lat,---,---,---,---,---,"Passion, l. 42",,,
230,42,3,fili,fili,QVQV,f.i.l.i,'Q/V\.Q/V\,_,42,Etr,Etr,lat,---,---,---,---,---,"Passion, l. 42",,<lb/>,
231,42,4,dauit,davit,QVQVQ,d.a.v.i.t,Q/V\.'Q/V\Q,_,42,Etr,Etr,lat,---,---,---,---,---,"Passion, l. 42",</q></l>,,
232,43,1,palis,palis,pAliS,p.a.l.i.s,p/A\.'l/i\S,_,43,Adj,Adj,fro,pâlif,DMF,pâlif,ADJqua,pmr,"Passion, l. 43",,<l n=&quot;43&quot;>,
233,43,2,uestit,vestit,vEStiZ,v.e.s.t.i.t,v/E\S.'t/i\Z,_,43,N,N,fro,vestit,DMF,vestit,NOMcom,pmr,"Passion, l. 43",,,
234,43,3,palis,palis,pAliS,p.a.l.i.s,p/A\.'l/i\S,_,43,Adj,Adj,fro,pâlif,DMF,pâlif,ADJqua,pmr,"Passion, l. 43",,,
235,43,4,man|tenls,mantenls,mANtɛLZ,m.a.n.t.en.l.s,m/A\N.'t/ɛ\LZ,_,43,N,N,fro,manteau,DMF,manteau,NOMcom,pmr,"Passion, l. 43",</l>,,
236,44,1,dauant,davant,dAvANT,d.a.v.a.n.t,d/A\.'v/A\NT,.,44,PrA,PrA,fro,devant,DMF,devant,ADVgen,---,"Passion, l. 44",,<lb/><l n=&quot;44&quot;>,
237,44,2,extendent,extendent,EiStENdəNT,e.x..t.e.n.d.e.n.t,/E\iS.'t/E\N.d/ə\NT,_,44,Vfin,Vfin,fro,étendre,DMF,étendre,VERcjg,indpst6,"Passion, l. 44",,,
238,44,3,a,a,a,a,/a\,+,44,Pre,Pre,fro,à,DMF,à,PRE,---,"Passion, l. 44",,,
239,44,4,ssos,ssos,SoS,ss.o.s,S/o\S,|,44,Det,Det,fro,son4,DMF,son4,DETpos,3pmr,"Passion, l. 44",,,
240,44,5,pez,pez,pEZ,p.e.z,p/E\Z,;,44,N,N,fro,pied,DMF,pied,NOMcom,pmr,"Passion, l. 44",</l></lg>,<lb/>,
241,45,1,Gran,gran,grAn,g.r.a.n,gr/A\n,_,45,Adj,Adj,fro,grand,DMF,grand,ADJqua,smr,"Passion, l. 45",,<lg n=&quot;12&quot; type=&quot;stanza&quot; met=&quot;octosyllable&quot; rhyme=&quot;aabb&quot;><l n=&quot;45&quot;>,
242,45,2,folcs,folcs,foLKS,f.o.l.c.s,f/o\LKS,_,45,N,N,fro,fouc,DMF,fouc,NOMcom,smn,"Passion, l. 45",,,
243,45,3,aredre,aredre,ArEðrə,a.r.e.d.r.e,/A\.'r/E\.ðr/(ə)\,_,45,PrA,PrA,fro,arrière,DMF,arrière,ADVgen,---,"Passion, l. 45",,,
244,45,4,gran,gran,grAn,g.r.a.n,gr/A\n,|,45,Adj,Adj,fro,grand,DMF,grand,ADJqua,smr,"Passion, l. 45",,,
245,45,5,dauan,davan,dAvAn,d.a.v.a.n,d/A\.'v/A\n,.,45,PrA,PrA,fro,devant,DMF,devant,ADVgen,---,"Passion, l. 45",</l>,<lb/>,
246,46,1,gran,gran,grAn,g.r.a.n,gr/A\n,_,46,Adj,Adj,fro,grand,DMF,grand,NOMcom,pmn,"Passion, l. 46",,<l n=&quot;46&quot;>,
247,46,2,e,e,e,e,/e\,+,46,Crd,Crd,fro,et,DMF,et,CONcoo,---,"Passion, l. 46",,,
248,46,3,petit,petit,pEtiZ,p.e.t.i.t,p/E\.'t/i\Z,_,46,Adj,Adj,fro,petit,DMF,petit,NOMcom,pmn,"Passion, l. 46",,,
249,46,4,deu,deu,dɛu,d.e.u,d/ɛ\u,_,46,N,N,fro,Dieu,DMF,Dieu,NOMpro,smr,"Passion, l. 46",,,
250,46,5,uan,van,vAn,v.a.n,v/A\n,.|,46,Vfin,Vfin,fro,aller,DMF,aller,VERcjg,indpst6,"Passion, l. 46",,,
251,46,6,laudant,laudant,LAuðANZ,l.a.u.d.a.n.t,L/A\u.'ð/A\NZ,_,46,Vprs,Vprs,fro,louer,DMF,louer,VERppa,pmn,"Passion, l. 46",</l>,<lb/>,
252,47,1,ensobre,ensobre,ENSobrə,e.n.s.o.b.r.e,/E\N.'S/o\.br/(ə)\,_,47,PrA,PrA,fro,ensur,DMF,ensur,PRE,---,"Passion, l. 47",,<l n=&quot;47&quot;>,
253,47,2,tot,tot,toZ,t.o.t,t/o\Z,_,47,QIs,QIs,fro,tout,DMF,tout,PRNind,snr,"Passion, l. 47",,,
254,47,3,petiz,petiz,pEtiZ,p.e.t.i.z,p/E\.'t/i\Z,|,47,Adj,Adj,fro,petit,DMF,petit,ADJqua,pmn,"Passion, l. 47",,,
255,47,4,enfan,enfan,ENfAn,e.n.f.a.n,/E\N.'f/A\n,_,47,N,N,fro,enfant,DMF,enfant,NOMcom,pmn,"Passion, l. 47",</l>,<lb/>,
256,48,1,os_anna,osanna,OSAnnA,o.s.a.n.n.a,/O\.S/A\n.'n/A\,_,48,Exc,Exc,fro,hosanna,DMF,hosanna,INJ,---,"Passion, l. 48",,<l n=&quot;48&quot;>,
257,48,2,semp[er],semper,SENpər,s.e.m.p.e.r,'S/E\N.p/ə\r,_,48,Adv,Adv,fro,sempres,DMF,sempres,ADVgen,---,"Passion, l. 48",,,
258,48,3,uan,van,vAn,v.a.n,v/A\n,_,48,Vfin,Vfin,fro,aller,DMF,aller,VERcjg,indpst6,"Passion, l. 48",,,
259,48,4,cla|mant,clamant,kLAmANZ,c.l.a.m.a.n.t,kL/A\.'m/A\NZ,.,48,Vprs,Vprs,fro,clamer,DMF,clamer,VERppa,pmn,"Passion, l. 48",</l></lg>,,
260,49,1,A,a,a,a,/a\,+,49,Pre,Pre,fro,à,DMF,à,PRE,---,"Passion, l. 49",,<lb/><lg n=&quot;13&quot; type=&quot;stanza&quot; met=&quot;octosyllable&quot; rhyme=&quot;aabb&quot;><l n=&quot;49&quot;>,
261,49,2,la,la,La,l.a,L/(a)\,_,49,Det,Det,fro,le,DMF,le,DETdef,sfr,"Passion, l. 49",,,
262,49,3,ciptad,ciptad,ÇiPtæZ,c.i.p.t.a.d,Ç/i\P.'t/æ\Z,_,49,N,N,fro,cité,DMF,cité,NOMcom,sfr,"Passion, l. 49",,,
263,49,4,cum,cum,kOm,c.u.m,k/O\m,_,49,Sub,Sub,fro,comme,DMF,comme,CONsub,---,"Passion, l. 49",,,
264,49,5,aprois|met,aproismet,AprOiSmɛD,a.p.r.o.i.s.m.e.t,/A\.pr/O\iS.'m/ɛ\D,_,49,Vfin,Vfin,fro,approismer,DMF,approismer,VERcjg,indpsp3,"Passion, l. 49",</l>,,
265,50,1,et,et,ed,e.t,/e\d,_,50,Crd,Crd,fro,et,DMF,et,CONcoo,---,"Passion, l. 50",,<lb/><l n=&quot;50&quot;>,
266,50,2,el,el,el,e.l,/e\l,_,50,Prn,Prn$,fro,il,DMF,il,PRNper,3smn,"Passion, l. 50",,,
267,50,3,la,la,La,l.a,L/(a)\,+,50,Prn,Prn$$,fro,le,DMF,le,PRCper,3sfa,"Passion, l. 50",,,
268,50,4,uid,vid,viT,v.i.d,v/i\T,_,50,Vfin,Vfin,fro,voir,DMF,voir,VERcjg,indpsp3,"Passion, l. 50",,,
269,50,5,e,e,e,e,/e\,+,50,Crd,Crd,fro,et,DMF,et,CONcoo,---,"Passion, l. 50",,,
270,50,6,l_la,lla,La,ll.a,L/(a)\,+,50,Prn,Prn$$,fro,le,DMF,le,PRCper,3sfa,"Passion, l. 50",,,
271,50,7,sgarded,sgarded,0SgardɛD,.s.g.a.r.d.e.d,/[0]\S.g/a\r.'d/ɛ\D,|,50,Vfin,Vfin,fro,esgarder,DMF,esgarder,VERcjg,indpsp3,"Passion, l. 50",</l>,,
272,51,1,de,de,dE,d.e,d/(E)\,_,51,Pre,Pre,fro,de,DMF,de,PRE,---,"Passion, l. 51",,<lb/><l n=&quot;51&quot;>,
273,51,2,son,son,SON,s.o.n,S/O\N,_,51,Det,Det,fro,son4,DMF,son4,DETpos,3smr,"Passion, l. 51",,,
274,51,3,piu,piu,piu,p.i.u,p/i\u,_,51,Adj,Adj,fro,piu,DMF,piu,ADJqua,smr,"Passion, l. 51",,,
275,51,4,cor,cor,kOr,c.o.r,k/O\r,_,51,N,N,fro,coeur,DMF,coeur,NOMcom,smr,"Passion, l. 51",,,
276,51,5,greu,greu,grEu,g.r.e.u,gr/E\u,_,51,Adv,Adv,fro,grief2,DMF,grief2,ADVgen,---,"Passion, l. 51",,,
277,51,6,suspiret,suspiret,SySpirɛD,s.u.s.p.i.r.e.t,S/y\S.p/i\.'r/ɛ\D,|,51,Vfin,Vfin,fro,soupirer,DMF,soupirer,VERcjg,indpsp3,"Passion, l. 51",</l>,,
278,52,1,de,de,dE,d.e,d/(E)\,+,52,Pre,Pre,fro,de,DMF,de,PRE,---,"Passion, l. 52",,<lb/><l n=&quot;52&quot;>,
279,52,2,ssos,ssos,SoS,ss.o.s,S/o\S,_,52,Det,Det,fro,son4,DMF,son4,DETpos,3pmr,"Passion, l. 52",,,
280,52,3,sanz,sanz,SANZ,s.a.n.z,S/A\NZ,_,52,Adj,Adj,fro,saint,DMF,saint,ADJqua,pmr,"Passion, l. 52",,,
281,52,4,olz,olz,OLZ,o.l.z,/O\LZ,_,52,N,N,fro,oeil,DMF,oeil,NOMcom,pmr,"Passion, l. 52",,,
282,52,5,fort,fort,fɔrZ,f.o.r.t,f/ɔ\rZ,_,52,Adv,Adv,fro,fort,DMF,fort,ADVgen,---,"Passion, l. 52",,,
283,52,6,lagrimez,lagrimez,LAgrimɛD,l.a.g.r.i.m.e.z,L/A\.gr/i\.'m/ɛ\D,|,52,Vfin,Vfin,fro,lacrimer,DMF,lacrimer,VERcjg,indpsp3,"Passion, l. 52",</l></lg>,,
284,53,1,Hierussalem,hjerussalem,ʤErUsAlEm,hj.e.r.u.ss.a.l.e.m,ʤ/E\.r/U\.s/A\.'l/E\m,.,53,N,N,fro,Jérusalem,wikipedia.fr,---,NOMpro,smn,"Passion, l. 53",,<lb/><lg n=&quot;14&quot; type=&quot;stanza&quot; met=&quot;octosyllable&quot; rhyme=&quot;aabb&quot;><l n=&quot;53&quot;><q>,
285,53,2,hierussalem,hjerussalem,ʤErUsAlEm,hj.e.r.u.ss.a.l.e.m,ʤ/E\.r/U\.s/A\.'l/E\m,.|,53,N,N,fro,Jérusalem,wikipedia.fr,---,NOMpro,smn,"Passion, l. 53",</q></l>,,
286,54,1,gai,gai,gAi,g.a.i,g/A\i,+,54,Exc,Exc,fro,gar,DMF,gar,INJ,---,"Passion, l. 54",,<lb/><l n=&quot;54&quot;><q>,
287,54,2,te,te,te,t.e,t/e\,+,54,Prn,Prn,fro,te,DMF,te,PRNper,2smr,"Passion, l. 54",</q>,,
288,54,3,dis,dis,diS,d.i.s,d/i\S,_,54,Vfin,Vfin,fro,dire,DMF,dire,VERcjg,indpsp3,"Passion, l. 54",,,
289,54,4,el,el,el,e.l,/e\l,_,54,Prn,Prn%,fro,il,DMF,il,PRNper,3smn,"Passion, l. 54",,,
290,54,5,per,per,pEr,p.e.r,p/E\r,_,54,Pre,Pre,fro,par,DMF,par,PRE,---,"Passion, l. 54",,<q>,
291,54,6,tos,tos,toS,t.o.s,t/o\S,_,54,Det,Det,fro,ton2,DMF,ton2,DETpos,2pmr,"Passion, l. 54",,,
292,54,7,pechet,pechet,pEċEZ,p.e.ch.e.t,p/E\.'ċ/E\Z,|,54,N,N,fro,péché,DMF,péché,NOMcom,pmr,"Passion, l. 54",</q></l>,,
293,55,1,pensar,pensar,pENSær,p.e.n.s.a.r,p/E\N.'S/æ\r,_,55,Vinf,Vinf,fro,penser,DMF,penser,VERinf,---,"Passion, l. 55",,<lb/><l n=&quot;55&quot;><q>,
294,55,2,non,non,nON,n.o.n,n/O\N,_,55,Neg,Neg$$,fro,ne,DMF,ne,ADVneg,---,"Passion, l. 55",,,
295,55,3,uőls,vols,vOLS,v.o.l.s,v/O\LS,_,55,Vfin,Vfin,fro,vouloir,DMF,vouloir,VERcjg,indpst2,"Passion, l. 55",,,
296,55,4,pensar,pensar,pENSær,p.e.n.s.a.r,p/E\N.'S/æ\r,_,55,Vinf,Vinf,fro,penser,DMF,penser,VERinf,---,"Passion, l. 55",,,
297,55,5,no,no,nO,n.o,n/O\,+,55,Neg,Neg$$,fro,ne,DMF,ne,ADVneg,---,"Passion, l. 55",,,
298,55,6,l,l,L,l,/\L,|,55,Prn,Prn$$,fro,le,DMF,le,PRCper,3sna,"Passion, l. 55",,,
299,55,7,pőz,poz,pOZ,p.o.z,p/O\Z,_,55,Vfin,Vfin,fro,pouvoir2,DMF,pouvoir2,VERcjg,indpst2,"Passion, l. 55",</q></l>,<lb/>,
300,56,1,non,non,nON,n.o.n,n/O\N,_,56,Neg,Neg$$,fro,ne,DMF,ne,ADVneg,---,"Passion, l. 56",,<l n=&quot;56&quot;><q>,
301,56,2,t,t,t,t,t/\,+,56,Prn,Prn$$,fro,te,DMF,te,PRCper,2smr,"Passion, l. 56",,,
302,56,3,o,o,o,o,/o\,_,56,Prn,Prn$$,fro,ó2,DOM,---,PRNdem,snr,"Passion, l. 56",,,
303,56,4,per_met,permet,pErmeT,p.e.r.m.e.t,p/E\r.'m/e\T,_,56,Vfin,Vfin,fro,permettre,DMF,permettre,VERcjg,indpst3,"Passion, l. 56",,,
304,56,5,tos,tos,toS,t.o.s,t/o\S,_,56,Det,Det,fro,ton2,DMF,ton2,DETpos,2pmr,"Passion, l. 56",,,
305,56,6,granz,granz,grANZ,g.r.a.n.z,gr/A\NZ,|,56,Adj,Adj,fro,grand,DMF,grand,ADJqua,pmr,"Passion, l. 56",,,
306,56,7,orgolz,orgolz,OrgOLZ,o.r.g.o.l.z,/O\r.'g/O\LZ,;,56,N,N,fro,orgueil,DMF,orgueil,NOMcom,pmr,"Passion, l. 56",</q></l></lg>,<lb/>,
307,57,1,Venrant,venrant,vENrANT,v.e.n.r.a.n.t,v/E\N.'r/A\NT,_,57,Vfin,Vfin,fro,venir,DMF,venir,VERcjg,indfut6,"Passion, l. 57",,<lg n=&quot;15&quot; type=&quot;stanza&quot; met=&quot;octosyllable&quot; rhyme=&quot;aabb&quot;><l n=&quot;57&quot;><q>,
308,57,2,li,li,Li,l.i,L/i\,+,57,Det,Det,fro,le,DMF,le,DETdef,pmn,"Passion, l. 57",,,
309,57,3,an,an,An,a.n,/A\n,_,57,N,N,fro,an,DMF,an,NOMcom,pmn,"Passion, l. 57",,,
