syll.ix,line_id,value,form,elidable,mergeable,mergeable2,stress,lstress,has_onset,has_enclitic,is_final,is_monosyllable,is_syncopated,wd_id,all_wd_ids,in_word,in_line,metpos,onset,rhyme,onset_written,rhyme_written,words,cat
533,62,,S/Æ\,n,n,n,n,n,y,,n,n,n,378,378,--,3,0308-,,,,,saignor,sy
534,62,,ɲ/o\r,n,n,n,y,y,y,,y,n,n,378,378,--,4,0407c,,,,,saignor,sy
535,62,,d/E\,n,n,n,n,n,y,,n,n,n,379,379,--,5,0506-,,,,,derecchief,sy
536,62,,r/E\,n,n,n,n,n,y,,n,n,n,379,379,--,6,0605-,,,,,derecchief,sy
537,62,,ċ/iE\F,n,n,n,y,y,y,,y,n,n,379,379,--,7,0704-,,,,,derecchief,sy
538,62,,/a\,n,n,n,n,y,n,,n,y,n,380,380,--,8,0803-,,,,,a,sy
539,62,,pr/i\,n,n,n,n,n,y,,n,n,n,381,381,--,9,0902-,,,,,prie,sy
540,62,,/æ\,n,n,n,y,y,n,,y,n,n,381,381,--,10,1001r,,,,,prie,sy
541,63,,S/i\,n,n,n,y,y,y,,n,n,n,382,382,--,1,0110-,,,,,sire,sy
542,63,,r/V\,y,n,n,n,n,y,,y,n,n,382,382,--,2,0209-,,,,,sire,sy
543,63,,f/ɛ\T,n,n,n,n,y,y,,n,y,n,383,383,--,3,0308-,,,,,fet,sy
544,63,,/i\l,n,n,n,n,y,n,,n,y,n,384,384,--,4,0407c,,,,,il,sy
545,63,,p/o\r,n,n,n,n,y,y,,n,y,n,385,385,--,5,0506-,,,,,por,sy
546,63,,L/A\,y,n,n,n,y,y,,n,y,n,386,386,--,6,0605-,,,,,la,sy
547,63,,m/E\i,n,n,n,y,y,y,,n,n,n,387,387,--,7,0704-,,,,,meie,sy
548,63,,/V\,y,n,n,n,n,n,,y,n,n,387,387,--,el,-----,,,,,meie,el
549,63,,/A\,n,n,n,n,n,n,,n,n,n,388,388,--,8,0803-,,,,,amite,sy
550,63,,m/i\,n,n,n,n,n,y,,n,n,n,388,388,--,9,0902-,,,,,amite,sy
551,63,,t/æ\,n,n,n,y,y,y,,y,n,n,388,388,--,10,1001r,,,,,amite,sy
552,64,,p/A\r,n,n,n,n,n,y,,n,n,n,389,389,--,1,0110-,,,,,pardone,sy
553,64,,d/O\,n,n,n,y,y,y,,n,n,n,389,389,--,2,0209-,,,,,pardone,sy
554,64,,n/V\,y,n,n,n,n,y,,y,n,n,389,389,--,el,-----,,,,,pardone,el
555,64,,/A\,n,n,n,n,y,n,,n,y,n,390,390,--,3,0308-,,,,,a,sy
556,64,,Ç/e\T,n,n,n,n,y,y,,n,y,n,391,391,--,4,0407c,,,,,cet,sy
557,64,,k/i\,n,n,n,n,y,y,,n,y,n,392,392,--,5,0506-,,,,,qui,sy
558,64,,Ç/i\,n,n,n,n,y,y,,n,y,n,393,393,--,6,0605-,,,,,ci,sy
559,64,,m/O\NT,n,n,n,n,y,y,,n,y,n,395,"394, 395",--,7,0704-,,,,,m unt,sy
560,64,,L/A\,n,n,n,n,n,y,,n,n,n,396,396,--,8,0803-,,,,,lapie,sy
561,64,,p/i\,n,n,n,n,n,y,,n,n,n,396,396,--,9,0902-,,,,,lapie,sy
562,64,,/æ\,n,n,n,y,y,n,,y,n,n,396,396,--,10,1001r,,,,,lapie,sy
563,65,,k/E\,y,n,n,n,y,y,,n,y,n,397,397,--,1,0110-,,,,,que,sy
564,65,,ʤ/a\,n,n,n,n,y,y,,n,y,n,398,398,--,2,0209-,,,,,ja,sy
565,65,,p/o\r,n,n,n,n,y,y,,n,y,n,399,399,--,3,0308-,,,,,por,sy
566,65,,m/E\i,n,n,n,n,y,y,,n,y,n,400,400,--,4,0407c,,,,,mei,sy
567,65,,n/E\,y,n,n,n,y,y,,n,y,n,401,401,--,5,0506-,,,,,ne,sy
568,65,,p/ɛ\r,n,n,n,y,y,y,,n,n,n,402,402,--,6,0605-,,,,,perdent,sy
569,65,,d/V\NT,n,n,n,n,n,y,,y,n,n,402,402,--,7,0704-,,,,,perdent,sy
570,65,,t/A\,n,n,n,n,n,y,,n,n,n,404,"403, 404",--,8,0803-,,,,,t amiste,sy
571,65,,m/i\S,n,n,n,n,n,y,,n,n,n,404,404,--,9,0902-,,,,,amiste,sy
572,65,,t/æ\,n,n,n,y,y,y,,y,n,n,404,404,--,10,1001r,,,,,amiste,sy
573,67,,/A\,n,n,n,n,y,n,,n,y,n,409,409,--,1,0110-,,,,,a,sy
574,67,,/i\,n,n,n,n,n,n,,n,n,n,410,410,--,2,0209-,,,,,icest,sy
575,67,,ʦ/e\ST,n,n,n,y,y,y,,y,n,n,410,410,--,3,0308-,,,,,icest,sy
576,67,,m/ɔ\T,n,n,n,n,y,y,,n,y,n,411,411,--,4,0407c,,,,,mot,sy
577,67,,L/i\,n,n,n,n,y,y,,n,y,n,412,412,--,5,0506-,,,,,li,sy
578,67,,S/Æ\n,n,n,n,n,y,y,,n,y,n,413,413,--,6,0605-,,,,,sen,sy
579,67,,d/æ\,n,n,n,n,y,y,,n,y,n,414,414,--,7,0704-,,,,,de,sy
580,67,,f/y\,n,n,n,n,y,y,,n,y,n,415,415,--,8,0803-,,,,,fu,sy
581,67,,f/E\,n,n,n,n,n,y,,n,n,n,416,416,--,9,0902-,,,,,feni,sy
582,67,,n/i\,n,n,n,y,y,y,,y,n,n,416,416,--,10,1001r,,,,,feni,sy
583,68,,S/ɛ\r,n,n,n,y,y,y,,n,n,n,418,"417, 418",--,1,0110-,,,,,s erme,sy
584,68,,m/V\,y,n,n,n,n,y,,y,n,n,418,418,--,2,0209-,,,,,erme,sy
585,68,,r/E\,n,n,n,n,n,y,,n,n,n,419,419,--,3,0308-,,,,,recut,sy
586,68,,ʦ/y\ð,n,n,n,y,y,y,,y,n,n,419,419,--,4,0407c,,,,,recut,sy
587,68,,ʤ/E\,n,n,n,n,n,y,,n,n,n,420,420,--,5,0506-,,,,,jhesum,sy
588,68,,z/y\m,n,n,n,y,y,y,,y,n,n,420,420,--,6,0605-,,,,,jhesum,sy
589,68,,k/E\,y,n,n,n,y,y,,n,y,n,421,421,--,el,-----,,,,,que,el
590,68,,/i\l,n,n,n,n,y,n,,n,y,n,422,422,--,7,0704-,,,,,il,sy
591,68,,/a\,n,n,n,n,y,n,,n,y,n,423,423,--,8,0803-,,,,,a,sy
592,68,,S/E\r,n,n,n,n,n,y,,n,n,n,424,424,--,9,0902-,,,,,servi,sy
593,68,,v/i\,n,n,n,y,y,y,,y,n,n,424,424,--,10,1001r,,,,,servi,sy
594,69,,/o\i,n,n,n,n,y,n,,n,y,n,425,425,--,1,0110-,,,,,oi,sy
595,69,,/ɛ\ST,n,n,n,n,y,n,,n,y,n,426,426,--,2,0209-,,,,,est,sy
596,69,,L/A\,y,n,n,n,y,y,,n,y,n,427,427,--,3,0308-,,,,,la,sy
597,69,,f/ɛ\S,n,n,n,y,y,y,,n,n,n,428,428,--,4,0407c,,,,,feste,sy
598,69,,t/V\,y,n,n,n,n,y,,y,n,n,428,428,--,el,----c,,,,,feste,el
599,69,,S/i\,n,n,n,n,y,y,,n,y,n,429,429,--,5,0506-,,,,,si,sy
600,69,,k/O\m,n,n,n,n,y,y,,n,y,n,430,430,--,6,0605-,,,,,cum,sy
601,69,,/A\,n,n,n,n,n,n,,n,n,n,431,431,--,7,0704-,,,,,avet,sy
602,69,,v/ɛ\T,n,n,n,y,y,y,,y,n,n,431,431,--,8,0803-,,,,,avet,sy
603,69,,/ɔ\,n,n,n,n,n,n,,n,n,n,432,432,--,9,0902-,,,,,oi,sy
604,69,,/i\,n,n,n,y,y,n,,y,n,n,432,432,--,10,1001r,,,,,oi,sy
605,70,,pr/i\,n,n,n,n,n,y,,n,n,n,433,433,--,1,0110-,,,,,priun,sy
606,70,,/O\n,n,n,n,y,y,n,,y,n,n,433,433,--,2,0209-,,,,,priun,sy
607,70,,L/i\,n,n,n,n,y,y,,n,y,n,434,434,--,3,0308-,,,,,li,sy
608,70,,t/y\iT,n,n,n,n,y,y,,n,y,n,435,435,--,4,0407c,,,,,tuit,sy
609,70,,n/o\S,n,n,n,n,y,y,,n,y,n,436,436,--,5,0506-,,,,,nos,sy
610,70,,k/i\,n,n,n,n,y,y,,n,y,n,437,437,--,6,0605-,,,,,qui,sy
611,70,,S/O\,n,n,n,y,y,y,,n,n,n,438,438,--,7,0704-,,,,,summes,sy
612,70,,m/V\S,n,n,n,n,n,y,,y,n,n,438,438,--,8,0803-,,,,,summes,sy
613,70,,/i\,n,n,n,n,n,n,,n,n,n,439,439,--,9,0902-,,,,,ici,sy
614,70,,ʦ/i\,n,n,n,y,y,y,,y,n,n,439,439,--,10,1001r,,,,,ici,sy
615,71,,k/E\,y,n,n,n,y,y,,n,y,n,440,440,--,el,-----,,,,,que,el
616,71,,/i\l,n,n,n,n,y,n,,n,y,n,441,441,--,1,0110-,,,,,il,sy
617,71,,pr/i\,n,n,n,y,y,y,,n,n,n,442,442,--,2,0209-,,,,,prie,sy
618,71,,/V\,y,n,n,n,n,n,,y,n,n,442,442,--,3,0308-,,,,,prie,sy
619,71,,d/æ\,n,n,n,n,y,y,,n,y,n,443,443,--,4,0407c,,,,,de,sy
620,71,,k/i\,y,n,n,n,y,y,,n,y,n,444,444,--,el,----c,,,,,qui,el
621,71,,/i\l,n,n,n,n,y,n,,n,y,n,445,445,--,5,0506-,,,,,il,sy
622,71,,/ɛ\T,n,n,n,n,y,n,,n,y,n,446,446,--,6,0605-,,,,,ait,sy
623,71,,d/E\,y,n,n,n,y,y,,n,y,n,447,447,--,7,0704-,,,,,de,sy
624,71,,n/o\S,n,n,n,n,y,y,,n,y,n,448,448,--,8,0803-,,,,,nos,sy
625,71,,m/E\r,n,n,n,n,n,y,,n,n,n,449,449,--,9,0902-,,,,,merci,sy
626,71,,Ç/i\,n,n,n,y,y,y,,y,n,n,449,449,--,10,1001r,,,,,merci,sy
