syll.ix,line_id,value,form,elidable,mergeable,mergeable2,stress,lstress,has_onset,has_enclitic,is_final,is_monosyllable,is_syncopated,wd_id,all_wd_ids,in_word,in_line,metpos,onset,rhyme,onset_written,rhyme_written,words,cat
800,99,,L/E\i,n,n,n,n,y,y,,n,y,n,552,552,--,3,0306-,,,,,ley,sy
801,99,,L/E\i,n,n,n,y,y,y,,n,n,n,553,553,--,4,0405-,,,,,leyre,sy
802,99,,r/E\,y,n,n,n,n,y,,y,n,n,553,553,--,el,-----,,,,,leyre,el
803,99,,/e\,n,n,n,n,y,n,,n,y,n,554,554,--,5,0504-,,,,,e,sy
804,99,,pL/A\iT,n,n,n,n,y,y,,n,y,n,555,555,--,6,0603-,,,,,playt,sy
805,99,,ċ/A\,n,n,n,n,n,y,,n,n,n,556,556,--,7,0702-,,,,,cabir,sy
806,99,,b/i\r,n,n,n,y,y,y,,y,n,n,556,556,--,8,0801r,,,,,cabir,sy
807,100,,/e\L,n,n,n,n,y,n,True,n,y,n,557,"557, 558",--,1,0108-,,,,,e l,sy
808,100,,dr/E\iT,n,n,n,n,y,y,,n,y,n,559,559,--,2,0207-,,,,,dreyt,sy
809,100,,d/E\L,y,n,n,n,y,y,True,n,y,n,560,"560, 561",--,3,0306-,,,,,de l,sy
810,100,,t/ɔ\rT,n,n,n,n,y,y,,n,y,n,562,562,--,4,0405-,,,,,tort,sy
811,100,,/A\,n,n,n,n,y,n,,n,y,n,563,563,--,5,0504-,,,,,a,sy
812,100,,d/i\,n,n,n,n,n,y,,n,n,n,564,564,--,6,0603-,,,,,discernir,sy
813,100,,ʦ/E\r,n,n,n,n,n,y,,n,n,n,564,564,--,7,0702-,,,,,discernir,sy
814,100,,n/i\r,n,n,n,y,y,y,,y,n,n,564,564,--,8,0801r,,,,,discernir,sy
815,101,,L/i\,n,n,y,n,y,y,,n,y,n,565,565,--,1,0108-,,,,,li,sy
816,101,,k/A\rÇ,n,n,n,n,y,y,,n,y,n,566,566,--,2,0207-,,,,,quarz,sy
817,101,,L/o\,y,n,n,n,y,y,,n,y,n,567,567,--,3,0306-,,,,,lo,sy
818,101,,d/y\iST,n,n,n,n,y,y,,n,y,n,568,568,--,4,0405-,,,,,duyst,sy
819,101,,k/ɔ\r,n,n,n,y,y,y,,n,n,n,569,569,--,5,0504-,,,,,corda,sy
820,101,,d/A\,y,n,n,n,n,y,,y,n,n,569,569,--,6,0603-,,,,,corda,sy
821,101,,t/o\,n,n,n,n,n,y,,n,n,n,570,570,--,7,0702-,,,,,toccar,sy
822,101,,ċ/A\r,n,n,n,y,y,y,,y,n,n,570,570,--,8,0801r,,,,,toccar,sy
823,102,,/e\,n,n,n,n,y,n,,n,y,n,571,571,--,1,0108-,,,,,e,sy
824,102,,r/o\,n,n,n,y,y,y,,n,n,n,572,572,--,2,0207-,,,,,rotta,sy
825,102,,t/A\,y,n,n,n,n,y,,y,n,n,572,572,--,el,-----,,,,,rotta,el
826,102,,/e\,n,n,n,n,y,n,,n,y,n,573,573,--,3,0306-,,,,,e,sy
827,102,,L/E\i,n,n,n,y,y,y,,n,n,n,574,574,--,4,0405-,,,,,leyra,sy
828,102,,r/A\,y,n,n,n,n,y,,y,n,n,574,574,--,5,0504-,,,,,leyra,sy
829,102,,kL/A\r,n,n,n,n,y,y,,n,y,n,575,575,--,6,0603-,,,,,clar,sy
830,102,,S/o\,n,n,n,n,n,y,,n,n,n,576,576,--,7,0702-,,,,,sonar,sy
831,102,,n/A\r,n,n,n,y,y,y,,y,n,n,576,576,--,8,0801r,,,,,sonar,sy
832,103,,/e\,n,n,n,n,y,n,,n,y,n,577,577,--,1,0108-,,,,,e,sy
833,103,,/E\n,n,n,n,n,y,n,,n,y,n,578,578,--,2,0207-,,,,,en,sy
834,103,,t/o\Ç,n,n,n,n,y,y,,n,y,n,579,579,--,3,0306-,,,,,toz,sy
835,103,,t/O\NS,n,n,n,n,y,y,,n,y,n,580,580,--,4,0405-,,,,,tons,sy
836,103,,k/ɔ\r,n,n,n,y,y,y,,n,n,n,581,581,--,5,0504-,,,,,corda,sy
837,103,,d/A\,y,n,n,n,n,y,,y,n,n,581,581,--,6,0603-,,,,,corda,sy
838,103,,t/E\N,n,n,n,n,n,y,,n,n,n,582,582,--,7,0702-,,,,,temprar,sy
839,103,,pr/A\r,n,n,n,y,y,y,,y,n,n,582,582,--,8,0801r,,,,,temprar,sy
840,104,,p/E\r,n,n,n,n,y,y,,n,y,n,583,583,--,1,0108-,,,,,per,sy
841,104,,S/E\,y,n,n,n,y,y,,n,y,n,584,584,--,2,0207-,,,,,se,sy
842,104,,m/E\,n,n,n,n,n,y,,n,n,n,585,585,--,3,0306-,,,,,medips,sy
843,104,,ð/i\PS,n,n,n,y,y,y,,y,n,n,585,585,--,4,0405-,,,,,medips,sy
844,104,,k/A\NT,n,n,n,n,y,y,,n,y,n,586,586,--,5,0504-,,,,,cant,sy
845,104,,/A\ð,n,n,n,n,y,n,,n,y,n,587,587,--,6,0603-,,,,,ad,sy
846,104,,L/E\,n,n,n,n,n,y,,n,n,n,588,588,--,7,0702-,,,,,levar,sy
847,104,,v/A\r,n,n,n,y,y,y,,y,n,n,588,588,--,8,0801r,,,,,levar,sy
848,105,,L/i\,n,n,y,n,y,y,,n,y,n,589,589,--,1,0108-,,,,,li,sy
849,105,,k/i\NÇ,n,n,n,n,y,y,,n,y,n,590,590,--,2,0207-,,,,,quinz,sy
850,105,,d/E\S,n,n,n,n,y,y,,n,y,n,591,591,--,3,0306-,,,,,des,sy
851,105,,t/ɛ\r,n,n,n,y,y,y,,n,n,n,592,592,--,4,0405-,,,,,terra,sy
852,105,,r/A\,y,n,n,n,n,y,,y,n,n,592,592,--,5,0504-,,,,,terra,sy
853,105,,m/i\,n,n,n,n,n,y,,n,n,n,593,593,--,6,0603-,,,,,misurar,sy
854,105,,z/y\,n,n,n,n,n,y,,n,n,n,593,593,--,7,0702-,,,,,misurar,sy
855,105,,r/A\r,n,n,n,y,y,y,,y,n,n,593,593,--,8,0801r,,,,,misurar,sy
856,106,,k/O\m,n,n,n,n,y,y,,n,y,n,594,594,--,1,0108-,,,,,cum,sy
857,106,,/A\ð,n,n,n,n,y,n,,n,y,n,595,595,--,2,0207-,,,,,ad,sy
858,106,,d/E\,y,n,n,n,y,y,,n,y,n,596,596,--,3,0306-,,,,,de,sy
859,106,,Ç/ɛ\l,n,n,n,n,y,y,,n,y,n,597,597,--,4,0405-,,,,,cel,sy
860,106,,/E\N,n,n,n,n,n,n,,n,n,n,598,598,--,5,0504-,,,,,entrobe,sy
861,106,,tr/o\,n,n,n,y,y,y,,n,n,n,598,598,--,6,0603-,,,,,entrobe,sy
862,106,,b/E\,y,n,n,n,n,y,,y,n,n,598,598,--,7,0702-,,,,,entrobe,sy
863,106,,m/A\r,n,n,n,n,y,y,,n,y,n,599,599,--,8,0801r,,,,,mar,sy
