syll.ix,line_id,value,form,elidable,mergeable,mergeable2,stress,lstress,has_onset,has_enclitic,is_final,is_monosyllable,is_syncopated,wd_id,all_wd_ids,in_word,in_line,metpos,onset,rhyme,onset_written,rhyme_written,words,cat
512,55,,Q/V\N,n,n,n,n,n,y,,y,n,n,254,254,--,4,0407c,,,,,equidem,sy
513,55,,Q/V\,n,n,n,y,y,y,,n,n,n,255,255,--,5,0506-,,,,,vobis,sy
514,55,,Q/V\Q,n,n,n,n,n,y,,y,n,n,255,255,--,6,0605-,,,,,vobis,sy
515,55,,/V\,n,n,n,n,n,n,,n,n,n,256,256,--,7,0704-,,,,,inertibus,sy
516,55,,N/V\R,n,n,n,y,y,y,,n,n,n,256,256,--,8,0803-,,,,,inertibus,sy
517,55,,Q/V\,n,n,n,n,n,y,,n,n,n,256,256,--,9,0902-,,,,,inertibus,sy
518,55,,Q/V\Q,n,n,n,y,y,y,,y,n,n,256,256,--,10,1001r,,,,,inertibus,sy
519,56,,d/O\,n,n,n,n,n,y,,n,n,n,257,257,--,1,0102-,,,,,dolentas,sy
520,56,,l/E\N,n,n,n,y,y,y,,n,n,n,257,257,--,2,0201r,,,,,dolentas,sy
521,56,,t/A\S,n,n,n,n,n,y,,y,n,n,257,257,--,el,----r,,,,,dolentas,el
522,57,,/V\,n,n,n,n,y,n,,n,y,n,258,258,--,1,0110-,,,,,a,sy
523,57,,N/V\,n,n,n,y,y,y,,n,n,n,259,259,--,2,0209-,,,,,misere,sy
524,57,,Q/V\,n,n,n,n,n,y,,n,n,n,259,259,--,3,0308-,,,,,misere,sy
525,57,,R/V\,n,n,n,y,y,y,,y,n,n,259,259,--,4,0407c,,,,,misere,sy
526,57,,N/V\Q,n,n,n,n,y,y,,n,y,n,260,260,--,5,0506-,,,,,nos,sy
527,57,,Q/V\Q,n,n,n,n,y,y,,n,y,n,261,261,--,6,0605-,,,,,hic,sy
528,57,,QR/V\Q,n,n,n,n,y,y,,n,y,n,262,262,--,7,0704-,,,,,quid,sy
529,57,,Q/V\,n,n,n,y,y,y,,n,n,n,263,263,--,8,0803-,,,,,facimus,sy
530,57,,Q/V\,n,n,n,n,n,y,,n,n,n,263,263,--,9,0902-,,,,,facimus,sy
531,57,,N/V\Q,n,n,n,y,y,y,,y,n,n,263,263,--,10,1001r,,,,,facimus,sy
532,58,,Q/V\,n,n,n,n,n,y,,n,n,n,264,264,--,1,0110-,,,,,vigilare,sy
533,58,,Q/V\,n,n,n,n,n,y,,n,n,n,264,264,--,2,0209-,,,,,vigilare,sy
534,58,,L/V\,n,n,n,y,y,y,,n,n,n,264,264,--,3,0308-,,,,,vigilare,sy
535,58,,R/V\,n,n,n,n,n,y,,y,n,n,264,264,--,4,0407c,,,,,vigilare,sy
536,58,,N/V\N,n,n,n,y,y,y,,n,n,n,265,265,--,5,0506-,,,,,numquid,sy
537,58,,QR/V\Q,n,n,n,n,n,y,,y,n,n,265,265,--,6,0605-,,,,,numquid,sy
538,58,,Q/V\,n,n,n,n,n,y,,n,n,n,266,266,--,7,0704-,,,,,potuimus,sy
539,58,,Q/V\,n,n,n,y,y,y,,n,n,n,266,266,--,8,0803-,,,,,potuimus,sy
540,58,,/V\,n,n,n,n,n,n,,n,n,n,266,266,--,9,0902-,,,,,potuimus,sy
541,58,,N/V\Q,n,n,n,y,y,y,,y,n,n,266,266,--,10,1001r,,,,,potuimus,sy
542,59,,Q/V\NQ,n,n,n,n,y,y,,n,y,n,267,267,--,1,0110-,,,,,hunc,sy
543,59,,L/V\,n,n,n,n,n,y,,n,n,n,268,268,--,2,0209-,,,,,laborem,sy
544,59,,Q/V\,n,n,n,y,y,y,,n,n,n,268,268,--,3,0308-,,,,,laborem,sy
545,59,,R/V\N,n,n,n,n,n,y,,y,n,n,268,268,--,4,0407c,,,,,laborem,sy
546,59,,QR/V\,n,n,n,n,y,y,,n,y,n,269,269,--,5,0506-,,,,,que,sy
547,59,,N/V\NQ,n,n,n,n,y,y,,n,y,n,270,270,--,6,0605-,,,,,nunc,sy
548,59,,Q/V\R,n,n,n,n,n,y,,n,n,n,271,271,--,7,0704-,,,,,perferimus,sy
549,59,,Q/V\,n,n,n,y,y,y,,n,n,n,271,271,--,8,0803-,,,,,perferimus,sy
550,59,,R/V\,n,n,n,n,n,y,,n,n,n,271,271,--,9,0902-,,,,,perferimus,sy
551,59,,N/V\Q,n,n,n,y,y,y,,y,n,n,271,271,--,10,1001r,,,,,perferimus,sy
552,60,,N/V\,n,n,n,y,y,y,,n,n,n,272,272,--,1,0108-,,,,,nobis,sy
553,60,,Q/V\Q,n,n,n,n,n,y,,y,n,n,272,272,--,2,0207-,,,,,nobis,sy
554,60,,N/V\Q,n,n,n,y,y,y,,n,n,n,273,273,--,3,0306-,,,,,nosmed,sy
555,60,,N/V\Q,n,n,n,n,n,y,,y,n,n,273,273,--,4,0405-,,,,,nosmed,sy
556,60,,Q/V\N,n,n,n,n,n,y,,n,n,n,274,274,--,5,0504-,,,,,contulimus,sy
557,60,,Q/V\,n,n,n,y,y,y,,n,n,n,274,274,--,6,0603-,,,,,contulimus,sy
558,60,,L/V\,n,n,n,n,n,y,,n,n,n,274,274,--,7,0702-,,,,,contulimus,sy
559,60,,N/V\Q,n,n,n,y,y,y,,y,n,n,274,274,--,8,0801r,,,,,contulimus,sy
560,61,,d/O\,n,n,n,n,n,y,,n,n,n,275,275,--,1,0102-,,,,,dolentas,sy
561,61,,l/E\N,n,n,n,y,y,y,,n,n,n,275,275,--,2,0201r,,,,,dolentas,sy
562,61,,t/A\S,n,n,n,n,n,y,,y,n,n,275,275,--,el,----r,,,,,dolentas,el
563,62,,/V\Q,n,n,n,n,y,n,,n,y,n,276,276,--,1,0110-,,,,,et,sy
564,62,,Q/V\,n,n,n,n,y,y,,n,y,n,277,277,--,2,0209-,,,,,de,sy
565,62,,N/V\,n,n,n,y,y,y,,n,n,n,278,278,--,3,0308-,,,,,nobis,sy
566,62,,Q/V\Q,n,n,n,n,n,y,,y,n,n,278,278,--,4,0407c,,,,,nobis,sy
567,62,,N/V\R,n,n,n,n,n,y,,n,n,n,279,279,--,5,0506-,,,,,mercator,sy
568,62,,Q/V\,n,n,n,y,y,y,,n,n,n,279,279,--,6,0605-,,,,,mercator,sy
569,62,,Q/V\R,n,n,n,n,n,y,,y,n,n,279,279,--,7,0704-,,,,,mercator,sy
570,62,,/V\,n,n,n,y,y,n,,n,n,n,280,280,--,8,0803-,,,,,otius,sy
571,62,,Q/V\,n,n,n,n,n,y,,n,n,n,280,280,--,9,0902-,,,,,otius,sy
572,62,,/V\Q,n,n,n,y,y,n,,y,n,n,280,280,--,10,1001r,,,,,otius,sy
573,63,,QR/V\Q,n,n,n,n,y,y,,n,y,n,281,281,--,1,0110-,,,,,quas,sy
574,63,,Q/V\,n,n,n,y,y,y,,n,n,n,282,282,--,2,0209-,,,,,habeat,sy
575,63,,Q/V\,n,n,n,n,n,y,,n,n,n,282,282,--,3,0308-,,,,,habeat,sy
576,63,,/V\Q,n,n,n,y,y,n,,y,n,n,282,282,--,4,0407c,,,,,habeat,sy
577,63,,N/V\R,n,n,n,y,y,y,,n,n,n,283,283,--,5,0506-,,,,,merces,sy
578,63,,Q/V\Q,n,n,n,n,n,y,,y,n,n,283,283,--,6,0605-,,,,,merces,sy
579,63,,QR/V\Q,n,n,n,n,y,y,,n,y,n,284,284,--,7,0704-,,,,,quas,sy
580,63,,Q/V\,n,n,n,y,y,y,,n,n,n,285,285,--,8,0803-,,,,,sotius,sy
581,63,,Q/V\,n,n,n,n,n,y,,n,n,n,285,285,--,9,0902-,,,,,sotius,sy
582,63,,/V\Q,n,n,n,y,y,n,,y,n,n,285,285,--,10,1001r,,,,,sotius,sy
583,64,,/V\,n,n,n,y,y,n,,n,n,n,286,286,--,1,0110-,,,,,oleum,sy
584,64,,L/V\,n,n,n,n,n,y,,n,n,n,286,286,--,2,0209-,,,,,oleum,sy
585,64,,/V\N,n,n,n,y,y,n,,y,n,n,286,286,--,3,0308-,,,,,oleum,sy
586,64,,N/V\NQ,n,n,n,n,y,y,,n,y,n,287,287,--,4,0407c,,,,,nunc,sy
587,64,,QR/V\,n,n,n,y,y,y,,n,n,n,288,288,--,5,0506-,,,,,querere,sy
588,64,,R/V\,n,n,n,n,n,y,,n,n,n,288,288,--,6,0605-,,,,,querere,sy
589,64,,R/V\,n,n,n,y,y,y,,y,n,n,288,288,--,7,0704-,,,,,querere,sy
590,64,,Q/V\,n,n,n,y,y,y,,n,n,n,289,289,--,8,0803-,,,,,venimus,sy
591,64,,N/V\,n,n,n,n,n,y,,n,n,n,289,289,--,9,0902-,,,,,venimus,sy
592,64,,N/V\Q,n,n,n,y,y,y,,y,n,n,289,289,--,10,1001r,,,,,venimus,sy
593,65,,N/V\Q,n,n,n,n,n,y,,n,n,n,290,290,--,1,0110-,,,,,negligenter,sy
594,65,,L/V\,n,n,n,n,n,y,,n,n,n,290,290,--,2,0209-,,,,,negligenter,sy
595,65,,Q/V\N,n,n,n,y,y,y,,n,n,n,290,290,--,3,0308-,,,,,negligenter,sy
596,65,,Q/V\R,n,n,n,n,n,y,,y,n,n,290,290,--,4,0407c,,,,,negligenter,sy
597,65,,QR/V\Q,n,n,n,n,y,y,,n,y,n,291,291,--,5,0506-,,,,,quod,sy
598,65,,N/V\Q,n,n,n,y,y,y,,n,n,n,292,292,--,6,0605-,,,,,nosme,sy
599,65,,N/V\,n,n,n,n,n,y,,y,n,n,292,292,--,7,0704-,,,,,nosme,sy
600,65,,Q/V\,n,n,n,y,y,y,,n,n,n,293,293,--,8,0803-,,,,,fudimus,sy
601,65,,Q/V\,n,n,n,n,n,y,,n,n,n,293,293,--,9,0902-,,,,,fudimus,sy
602,65,,N/V\Q,n,n,n,y,y,y,,y,n,n,293,293,--,10,1001r,,,,,fudimus,sy
603,66,,d/O\,n,n,n,n,n,y,,n,n,n,294,294,--,1,0102-,,,,,dolentas,sy
604,66,,l/E\N,n,n,n,y,y,y,,n,n,n,294,294,--,2,0201r,,,,,dolentas,sy
605,66,,t/A\S,n,n,n,n,n,y,,y,n,n,294,294,--,el,----r,,,,,dolentas,el
606,67,,d/E\,y,n,n,n,y,y,,n,y,n,295,295,--,1,0110-,,,,,de,sy
607,67,,n/ɔ\S,n,n,n,y,y,y,,n,n,n,296,296,--,2,0209-,,,,,nostr,sy
608,67,,tr/V\,n,n,n,n,n,y,,y,n,y,296,296,--,3,0308-,,,,,nostr,sy
609,67,,/ɔ\,n,n,n,y,y,n,,n,n,n,297,297,--,4,0407c,,,,,oli,sy
610,67,,l/i\,n,n,n,n,n,y,,y,n,n,297,297,--,el,----c,,,,,oli,el
611,67,,k/E\,n,n,n,n,n,y,,n,n,n,298,298,--,5,0506-,,,,,queret,sy
612,67,,r/ɛ\T,n,n,n,y,y,y,,y,n,n,298,298,--,6,0605-,,,,,queret,sy
613,67,,n/O\S,n,n,n,n,y,y,,n,y,n,299,299,--,7,0704-,,,,,nos,sy
614,67,,/A\,n,n,n,n,y,n,,n,y,n,300,300,--,8,0803-,,,,,a,sy
615,67,,d/O\,n,n,n,n,n,y,,n,n,n,301,301,--,9,0902-,,,,,doner,sy
616,67,,n/ɛ\r,n,n,n,y,y,y,,y,n,n,301,301,--,10,1001r,,,,,doner,sy
617,68,,n/O\n,n,n,n,n,y,y,True,n,y,n,302,"302, 303",--,1,0110-,,,,,no n,sy
618,68,,/A\u,n,n,n,n,n,n,,n,n,n,304,304,--,2,0209-,,,,,auret,sy
619,68,,r/e\T,n,n,n,y,y,y,,y,n,n,304,304,--,3,0308-,,,,,auret,sy
620,68,,p/O\NT,n,n,n,n,y,y,,n,y,n,305,305,--,4,0407c,,,,,pont,sy
621,68,,/A\,n,n,n,n,n,n,,n,n,n,306,306,--,5,0506-,,,,,alet,sy
622,68,,l/ɛ\T,n,n,n,y,y,y,,y,n,n,306,306,--,6,0605-,,,,,alet,sy
623,68,,/E\N,n,n,n,n,y,n,,n,y,n,307,307,--,7,0704-,,,,,en,sy
624,68,,/A\,n,n,n,n,n,n,,n,n,n,308,308,--,8,0803-,,,,,achapter,sy
625,68,,ċ/A\P,n,n,n,n,n,y,,n,n,n,308,308,--,9,0902-,,,,,achapter,sy
626,68,,t/ɛ\r,n,n,n,y,y,y,,y,n,n,308,308,--,10,1001r,,,,,achapter,sy
627,69,,d/E\uS,n,n,n,n,y,y,True,n,y,n,309,"309, 310",--,1,0110-,,,,,de us,sy
628,69,,m/E\r,n,n,n,n,n,y,,n,n,n,311,311,--,2,0209-,,,,,merchaans,sy
629,69,,ċ/A\,n,n,n,n,n,y,,n,n,n,311,311,--,3,0308-,,,,,merchaans,sy
630,69,,/A\NS,n,n,n,y,y,n,,y,n,n,311,311,--,4,0407c,,,,,merchaans,sy
631,69,,k/E\,y,n,n,n,y,y,,n,y,n,312,312,--,5,0506-,,,,,que,sy
632,69,,L/A\i,n,n,n,n,y,y,,n,y,n,313,313,--,6,0605-,,,,,lai,sy
633,69,,v/E\,n,n,n,n,n,y,,n,n,n,314,314,--,7,0704-,,,,,veet,sy
634,69,,/ɛ\T,n,n,n,y,y,n,,y,n,n,314,314,--,8,0803-,,,,,veet,sy
635,69,,/E\S,n,n,n,n,n,n,,n,n,n,315,315,--,9,0902-,,,,,ester,sy
636,69,,t/ɛ\r,n,n,n,y,y,y,,y,n,n,315,315,--,10,1001r,,,,,ester,sy
637,70,,d/O\,n,n,n,n,n,y,,n,n,n,316,316,--,1,0102-,,,,,dolentas,sy
638,70,,l/E\N,n,n,n,y,y,y,,n,n,n,316,316,--,2,0201r,,,,,dolentas,sy
639,70,,t/A\S,n,n,n,n,n,y,,y,n,n,316,316,--,el,----r,,,,,dolentas,el
640,72,,d/O\m,n,n,n,y,y,y,,n,n,n,318,318,--,1,0110-,,,,,domnas,sy
641,72,,n/A\S,n,n,n,n,n,y,,y,n,n,318,318,--,2,0209-,,,,,domnas,sy
642,72,,ʤ/E\N,n,n,n,n,n,y,,n,n,n,319,319,--,3,0308-,,,,,gentils,sy
643,72,,t/i\LS,n,n,n,y,y,y,,y,n,n,319,319,--,4,0407c,,,,,gentils,sy
644,72,,n/O\,n,n,n,n,y,y,,n,y,n,320,320,--,5,0506-,,,,,no,sy
645,72,,v/O\S,n,n,n,n,y,y,,n,y,n,321,321,--,6,0605-,,,,,vos,sy
646,72,,k/O\,n,n,n,n,n,y,,n,n,n,322,322,--,7,0704-,,,,,covent,sy
647,72,,v/E\NT,n,n,n,y,y,y,,y,n,n,322,322,--,8,0803-,,,,,covent,sy
648,72,,/E\S,n,n,n,n,n,n,,n,n,n,323,323,--,9,0902-,,,,,ester,sy
649,72,,t/ɛ\r,n,n,n,y,y,y,,y,n,n,323,323,--,10,1001r,,,,,ester,sy
650,73,,n/i\,n,n,n,n,y,y,,n,y,n,324,324,--,1,0110-,,,,,ni,sy
651,73,,L/O\,n,n,n,n,n,y,,n,n,n,325,325,--,2,0209-,,,,,lojamen,sy
652,73,,ʤ/A\,n,n,n,n,n,y,,n,n,n,325,325,--,3,0308-,,,,,lojamen,sy
653,73,,m/E\n,n,n,n,y,y,y,,y,n,n,325,325,--,4,0407c,,,,,lojamen,sy
654,73,,/A\i,n,n,n,n,n,n,,n,n,n,326,326,--,5,0506-,,,,,aici,sy
655,73,,s/i\,n,n,n,y,y,y,,y,n,n,326,326,--,6,0605-,,,,,aici,sy
656,73,,/A\,n,n,n,n,y,n,,n,y,n,327,327,--,7,0704-,,,,,a,sy
657,73,,d/E\,n,n,n,n,n,y,,n,n,n,328,328,--,8,0803-,,,,,demorer,sy
658,73,,m/O\,n,n,n,n,n,y,,n,n,n,328,328,--,9,0902-,,,,,demorer,sy
659,73,,r/ɛ\r,n,n,n,y,y,y,,y,n,n,328,328,--,10,1001r,,,,,demorer,sy
660,74,,k/O\,n,n,n,n,n,y,,n,n,n,329,329,--,1,0110-,,,,,cosel,sy
661,74,,s/e\ʎ,n,n,n,y,y,y,,y,n,n,329,329,--,2,0209-,,,,,cosel,sy
662,74,,k/E\,n,n,n,n,n,y,,n,n,n,330,330,--,3,0308-,,,,,queret,sy
663,74,,r/ɛ\T,n,n,n,y,y,y,,y,n,n,330,330,--,4,0407c,,,,,queret,sy
664,74,,n/O\u,n,n,n,n,y,y,True,n,y,n,331,"331, 332",--,5,0506-,,,,,no u,sy
665,74,,v/O\S,n,n,n,n,y,y,,n,y,n,333,333,--,6,0605-,,,,,vos,sy
666,74,,p/O\,n,n,n,n,n,y,,n,n,n,334,334,--,7,0704-,,,,,poem,sy
667,74,,/E\m,n,n,n,y,y,n,,y,n,n,334,334,--,8,0803-,,,,,poem,sy
668,74,,d/O\,n,n,n,n,n,y,,n,n,n,335,335,--,9,0902-,,,,,doner,sy
669,74,,n/ɛ\r,n,n,n,y,y,y,,y,n,n,335,335,--,10,1001r,,,,,doner,sy
670,75,,k/E\,n,n,n,n,n,y,,n,n,n,336,336,--,1,0110-,,,,,queret,sy
671,75,,r/ɛ\T,n,n,n,y,y,y,,y,n,n,336,336,--,2,0209-,,,,,queret,sy
672,75,,L/O\,y,n,n,n,y,y,,n,y,n,337,337,--,3,0308-,,,,,lo,sy
673,75,,d/ɛ\u,n,n,n,n,y,y,,n,y,n,338,338,--,4,0407c,,,,,deu,sy
674,75,,k/i\,n,n,y,n,y,y,,n,y,n,339,339,--,5,0506-,,,,,chi,sy
675,75,,v/O\S,n,n,n,n,y,y,,n,y,n,340,340,--,6,0605-,,,,,vos,sy
676,75,,p/ɔ\T,n,n,n,n,y,y,,n,y,n,341,341,--,7,0704-,,,,,pot,sy
677,75,,k/O\,n,n,n,n,n,y,,n,n,n,342,342,--,8,0803-,,,,,coseler,sy
678,75,,s/E\,n,n,n,n,n,y,,n,n,n,342,342,--,9,0902-,,,,,coseler,sy
679,75,,ʎ/ɛ\r,n,n,n,y,y,y,,y,n,n,342,342,--,10,1001r,,,,,coseler,sy
680,76,,/A\,n,n,n,n,n,n,,n,n,n,343,343,--,1,0110-,,,,,alet,sy
681,76,,l/ɛ\T,n,n,n,y,y,y,,y,n,n,343,343,--,2,0209-,,,,,alet,sy
682,76,,/A\,n,n,n,n,n,n,,n,n,n,344,344,--,3,0308-,,,,,areir,sy
683,76,,r/E\ir,n,n,n,y,y,y,,y,n,n,344,344,--,4,0407c,,,,,areir,sy
684,76,,/A\,n,n,n,n,y,n,,n,y,n,345,345,--,5,0506-,,,,,a,sy
685,76,,v/ɔ\S,n,n,n,y,y,y,,n,n,n,346,346,--,6,0605-,,,,,vostras,sy
686,76,,tr/A\S,n,n,n,n,n,y,,y,n,n,346,346,--,7,0704-,,,,,vostras,sy
687,76,,S/i\NK,n,n,n,n,y,y,,n,y,n,347,347,--,8,0803-,,,,,sinc,sy
688,76,,S/E\,n,n,n,n,n,y,,n,n,n,348,348,--,9,0902-,,,,,seros,sy
689,76,,r/o\S,n,n,n,y,y,y,,y,n,n,348,348,--,10,1001r,,,,,seros,sy
690,77,,/E\,n,n,n,n,y,n,,n,y,n,349,349,--,1,0110-,,,,,e,sy
691,77,,pr/E\i,n,n,n,n,n,y,,n,n,n,350,350,--,2,0209-,,,,,preiat,sy
692,77,,/A\T,n,n,n,y,y,n,,y,n,n,350,350,--,3,0308-,,,,,preiat,sy
693,77,,L/A\S,n,n,n,n,y,y,,n,y,n,351,351,--,4,0407c,,,,,las,sy
694,77,,p/E\r,n,n,n,n,y,y,,n,y,n,352,352,--,5,0506-,,,,,per,sy
695,77,,d/ɛ\u,n,n,n,n,y,y,,n,y,n,353,353,--,6,0605-,,,,,deu,sy
696,77,,L/O\,y,n,n,n,y,y,,n,y,n,354,354,--,7,0704-,,,,,lo,sy
697,77,,gL/O\,n,n,n,n,n,y,,n,n,n,355,355,--,8,0803-,,,,,glorios,sy
698,77,,r/i\,n,n,n,n,n,y,,n,n,n,355,355,--,9,0902-,,,,,glorios,sy
699,77,,/o\S,n,n,n,y,y,n,,y,n,n,355,355,--,10,1001r,,,,,glorios,sy
700,78,,Q/V\,n,n,n,n,y,y,,n,y,n,356,356,--,1,0110-,,,,,de,sy
701,78,,/V\,n,n,n,n,n,n,,n,n,n,357,357,--,2,0209-,,,,,oleo,sy
702,78,,L/V\,n,n,n,n,n,y,,n,n,n,357,357,--,3,0308-,,,,,oleo,sy
703,78,,/V\,n,n,n,y,y,n,,y,n,n,357,357,--,4,0407c,,,,,oleo,sy
704,78,,f/A\,n,n,n,y,y,y,,n,n,n,358,358,--,5,0506-,,,,,fasen,sy
705,78,,s/E\n,n,n,n,n,n,y,,y,n,n,358,358,--,6,0605-,,,,,fasen,sy
706,78,,S/O\,n,n,n,n,n,y,,n,n,n,359,359,--,7,0704-,,,,,socors,sy
707,78,,k/o\rS,n,n,n,y,y,y,,y,n,n,359,359,--,8,0803-,,,,,socors,sy
708,78,,/A\,n,n,n,n,y,n,,n,y,n,360,360,--,9,0902-,,,,,a,sy
709,78,,v/o\S,n,n,n,n,y,y,,n,y,n,361,361,--,10,1001r,,,,,vos,sy
710,79,,f/A\i,n,n,n,y,y,y,,n,n,n,362,362,--,1,0110-,,,,,faites,sy
711,79,,t/E\S,n,n,n,n,n,y,,y,n,n,362,362,--,2,0209-,,,,,faites,sy
712,79,,/O\,n,n,n,n,y,n,,n,y,n,363,363,--,3,0308-,,,,,o,sy
713,79,,t/ɔ\ST,n,n,n,n,y,y,,n,y,n,364,364,--,4,0407c,,,,,tost,sy
714,79,,k/E\,y,n,n,n,y,y,,n,y,n,365,365,--,5,0506-,,,,,que,sy
715,79,,ʤ/A\,n,n,n,n,y,y,,n,y,n,366,366,--,6,0605-,,,,,ja,sy
716,79,,v/E\N,n,n,n,n,n,y,,n,n,n,367,367,--,7,0704-,,,,,venra,sy
717,79,,r/A\,n,n,n,y,y,y,,y,n,n,367,367,--,8,0803-,,,,,venra,sy
718,79,,L/E\S,n,n,n,n,n,y,,n,n,n,369,"368, 369",--,9,0902-,,,,,l espos,sy
719,79,,p/o\S,n,n,n,y,y,y,,y,n,n,369,369,--,10,1001r,,,,,espos,sy
720,80,,/V\,n,n,n,n,y,n,,n,y,n,370,370,--,1,0110-,,,,,a,sy
721,80,,N/V\,n,n,n,y,y,y,,n,n,n,371,371,--,2,0209-,,,,,misere,sy
722,80,,Q/V\,n,n,n,n,n,y,,n,n,n,371,371,--,3,0308-,,,,,misere,sy
723,80,,R/V\,n,n,n,y,y,y,,y,n,n,371,371,--,4,0407c,,,,,misere,sy
724,80,,N/V\Q,n,n,n,n,y,y,,n,y,n,372,372,--,5,0506-,,,,,nos,sy
725,80,,/V\Q,n,n,n,n,y,n,,n,y,n,373,373,--,6,0605-,,,,,ad,sy
726,80,,QR/V\Q,n,n,n,n,y,y,,n,y,n,374,374,--,7,0704-,,,,,quid,sy
727,80,,Q/V\,n,n,n,y,y,y,,n,n,n,375,375,--,8,0803-,,,,,venimus,sy
728,80,,N/V\,n,n,n,n,n,y,,n,n,n,375,375,--,9,0902-,,,,,venimus,sy
729,80,,N/V\Q,n,n,n,y,y,y,,y,n,n,375,375,--,10,1001r,,,,,venimus,sy
730,81,,N/V\L,n,n,n,n,y,y,,n,y,n,376,376,--,1,0110-,,,,,nil,sy
731,81,,/V\QQ,n,n,n,n,y,n,,n,y,n,377,377,--,2,0209-,,,,,est,sy
732,81,,/V\,n,n,n,y,y,n,,n,n,n,378,378,--,3,0308-,,,,,enim,sy
733,81,,N/V\N,n,n,n,n,n,y,,y,n,n,378,378,--,4,0407c,,,,,enim,sy
734,81,,/V\L,n,n,n,y,y,n,,n,n,n,379,379,--,5,0506-,,,,,illut,sy
735,81,,L/V\Q,n,n,n,n,n,y,,y,n,n,379,379,--,6,0605-,,,,,illut,sy
736,81,,QR/V\Q,n,n,n,n,y,y,,n,y,n,380,380,--,7,0704-,,,,,quod,sy
737,81,,QR/V\,n,n,n,y,y,y,,n,n,n,381,381,--,8,0803-,,,,,querimus,sy
738,81,,R/V\,n,n,n,n,n,y,,n,n,n,381,381,--,9,0902-,,,,,querimus,sy
739,81,,N/V\Q,n,n,n,y,y,y,,y,n,n,381,381,--,10,1001r,,,,,querimus,sy
740,82,,Q/V\,n,n,n,n,n,y,,n,n,n,382,382,--,1,0110-,,,,,fatatum,sy
741,82,,Q/V\,n,n,n,y,y,y,,n,n,n,382,382,--,2,0209-,,,,,fatatum,sy
742,82,,Q/V\N,n,n,n,n,n,y,,y,n,n,382,382,--,3,0308-,,,,,fatatum,sy
743,82,,/V\QQ,n,n,n,n,y,n,,n,y,n,383,383,--,4,0407c,,,,,est,sy
744,82,,/V\Q,n,n,n,n,y,n,,n,y,n,384,384,--,5,0506-,,,,,et,sy
745,82,,N/V\Q,n,n,n,n,y,y,,n,y,n,385,385,--,6,0605-,,,,,nos,sy
746,82,,Q/V\,n,n,n,n,n,y,,n,n,n,386,386,--,7,0704-,,,,,videbimus,sy
747,82,,Q/V\,n,n,n,y,y,y,,n,n,n,386,386,--,8,0803-,,,,,videbimus,sy
748,82,,Q/V\,n,n,n,n,n,y,,n,n,n,386,386,--,9,0902-,,,,,videbimus,sy
749,82,,N/V\Q,n,n,n,y,y,y,,y,n,n,386,386,--,10,1001r,,,,,videbimus,sy
750,83,,/V\Q,n,n,n,n,y,n,,n,y,n,387,387,--,1,0110-,,,,,ad,sy
751,83,,N/V\Q,n,n,n,y,y,y,,n,n,n,388,388,--,2,0209-,,,,,nuptias,sy
752,83,,Q/V\,n,n,n,n,n,y,,n,n,n,388,388,--,3,0308-,,,,,nuptias,sy
753,83,,/V\Q,n,n,n,y,y,n,,y,n,n,388,388,--,4,0407c,,,,,nuptias,sy
754,83,,N/V\N,n,n,n,y,y,y,,n,n,n,389,389,--,5,0506-,,,,,numquam,sy
755,83,,QR/V\N,n,n,n,n,n,y,,y,n,n,389,389,--,6,0605-,,,,,numquam,sy
756,83,,/V\N,n,n,n,n,n,n,,n,n,n,390,390,--,7,0704-,,,,,intrabimus,sy
757,83,,QR/V\,n,n,n,y,y,y,,n,n,n,390,390,--,8,0803-,,,,,intrabimus,sy
758,83,,Q/V\,n,n,n,n,n,y,,n,n,n,390,390,--,9,0902-,,,,,intrabimus,sy
759,83,,N/V\Q,n,n,n,y,y,y,,y,n,n,390,390,--,10,1001r,,,,,intrabimus,sy
760,84,,d/O\,n,n,n,n,n,y,,n,n,n,391,391,--,1,0102-,,,,,dolentas,sy
761,84,,l/E\N,n,n,n,y,y,y,,n,n,n,391,391,--,2,0201r,,,,,dolentas,sy
762,84,,t/A\S,n,n,n,n,n,y,,y,n,n,391,391,--,el,----r,,,,,dolentas,el
763,86,,/V\,n,n,n,y,y,n,,n,n,n,395,395,--,1,0110-,,,,,audi,sy
764,86,,Q/V\,n,n,n,n,n,y,,y,n,n,395,395,--,2,0209-,,,,,audi,sy
765,86,,QQ/V\N,n,n,n,y,y,y,,n,n,n,396,396,--,3,0308-,,,,,sponse,sy
766,86,,Q/V\,n,n,n,n,n,y,,y,n,n,396,396,--,4,0407c,,,,,sponse,sy
767,86,,Q/V\,n,n,n,y,y,y,,n,n,n,397,397,--,5,0506-,,,,,voces,sy
768,86,,Q/V\Q,n,n,n,n,n,y,,y,n,n,397,397,--,6,0605-,,,,,voces,sy
769,86,,QL/V\N,n,n,n,n,n,y,,n,n,n,398,398,--,7,0704-,,,,,plangentium,sy
770,86,,Q/V\N,n,n,n,y,y,y,,n,n,n,398,398,--,8,0803-,,,,,plangentium,sy
771,86,,Q/V\,n,n,n,n,n,y,,n,n,n,398,398,--,9,0902-,,,,,plangentium,sy
772,86,,/V\N,n,n,n,y,y,n,,y,n,n,398,398,--,10,1001r,,,,,plangentium,sy
773,87,,/V\,n,n,n,n,n,n,,n,n,n,399,399,--,1,0110-,,,,,aperire,sy
