syll.ix,line_id,value,form,elidable,mergeable,mergeable2,stress,lstress,has_onset,has_enclitic,is_final,is_monosyllable,is_syncopated,wd_id,all_wd_ids,in_word,in_line,metpos,onset,rhyme,onset_written,rhyme_written,words,cat
513,62,,m/A\iS,n,n,n,n,y,y,,n,y,n,382,382,--,6,0605-,,,,,maisz,sy
514,62,,n/A\u,n,n,n,n,n,y,,n,n,n,384,"383, 384",--,7,0704-,,,,,n aurat,sy
515,62,,r/a\,n,n,n,y,y,y,,y,n,n,384,384,--,8,0803-,,,,,aurat,sy
516,62,,kL/A\r,n,n,n,n,n,y,,n,n,n,385,385,--,9,0902-,,,,,clartez,sy
517,62,,t/æ\,n,n,n,y,y,y,,y,n,n,385,385,--,10,1001r,,,,,clartez,sy
518,63,,d/E\,y,n,n,n,y,y,,n,y,n,386,386,--,1,0104-,,,,,de,sy
519,63,,m/O\n,n,n,n,n,y,y,,n,y,n,387,387,--,2,0203-,,,,,mon,sy
520,63,,/A\,n,n,n,n,n,n,,n,n,n,388,388,--,3,0302-,,,,,ami,sy
521,63,,m/i\,n,n,n,y,y,y,,y,n,n,388,388,--,4,0401r,,,,,ami,sy
522,64,,/A\iNÇ,n,n,n,n,y,n,,n,y,n,389,389,--,1,0110-,,,,,ainz,sy
523,64,,k/E\,y,n,n,n,y,y,,n,y,n,390,390,--,2,0209-,,,,,que,sy
524,64,,n/y\LS,n,n,n,n,y,y,,n,y,n,391,391,--,3,0308-,,,,,nuls,sy
525,64,,/O\m,n,n,n,n,y,n,,n,y,n,392,392,--,4,0407c,,,,,om,sy
526,64,,S/o\,n,n,n,n,n,y,,n,n,n,393,393,--,5,0506-,,,,,soust,sy
527,64,,/y\ST,n,n,n,y,y,n,,y,n,n,393,393,--,6,0605-,,,,,soust,sy
528,64,,d/E\,y,n,n,n,y,y,,n,y,n,394,394,--,7,0704-,,,,,de,sy
529,64,,n/ɔ\S,n,n,n,y,y,y,,n,n,n,395,395,--,8,0803-,,,,,nostre,sy
530,64,,tr/V\,y,n,n,n,n,y,,y,n,n,395,395,--,el,-----,,,,,nostre,el
531,64,,/A\,n,n,n,n,n,n,,n,n,n,396,396,--,9,0902-,,,,,amor,sy
532,64,,m/o\r,n,n,n,y,y,y,,y,n,n,396,396,--,10,1001r,,,,,amor,sy
533,65,,L/i\,n,n,n,n,y,y,,n,y,n,397,397,--,1,0110-,,,,,li,sy
534,65,,m/iE\NS,n,n,n,n,y,y,,n,y,n,398,398,--,2,0209-,,,,,miensz,sy
535,65,,/A\,n,n,n,n,n,n,,n,n,n,399,399,--,3,0308-,,,,,amis,sy
536,65,,m/i\S,n,n,n,y,y,y,,y,n,n,399,399,--,4,0407c,,,,,amis,sy
537,65,,m/E\,y,n,n,n,y,y,,n,y,n,400,400,--,5,0506-,,,,,me,sy
538,65,,f/i\ST,n,n,n,n,y,y,,n,y,n,401,401,--,6,0605-,,,,,fist,sy
539,65,,m/o\LT,n,n,n,n,y,y,,n,y,n,402,402,--,7,0704-,,,,,molt,sy
540,65,,gr/A\NT,n,n,n,n,y,y,,n,y,n,403,403,--,8,0803-,,,,,grant,sy
541,65,,/E\,n,n,n,n,n,n,,n,n,n,404,404,--,9,0902-,,,,,ennor,sy
542,65,,n/o\r,n,n,n,y,y,y,,y,n,n,404,404,--,10,1001r,,,,,ennor,sy
543,66,,/A\L,n,n,n,n,y,n,True,n,y,n,405,"405, 406",--,1,0104-,,,,,a l,sy
544,66,,t/E\NS,n,n,n,n,y,y,,n,y,n,407,407,--,2,0203-,,,,,tems,sy
545,66,,n/o\,n,n,n,n,n,y,,n,n,n,408,408,--,3,0302-,,,,,noe,sy
546,66,,/æ\,n,n,n,y,y,n,,y,n,n,408,408,--,4,0401r,,,,,noe,sy
547,67,,d/A\NÇ,n,n,n,n,y,y,,n,y,n,409,409,--,1,0110-,,,,,danz,sy
548,67,,/A\,n,n,n,n,n,n,,n,n,n,410,410,--,2,0209-,,,,,abraham,sy
549,67,,br/A\,n,n,n,n,n,y,,n,n,n,410,410,--,3,0308-,,,,,abraham,sy
550,67,,/A\m,n,n,n,y,y,n,,y,n,n,410,410,--,4,0407c,,,,,abraham,sy
551,67,,/E\n,n,n,n,n,y,n,,n,y,n,411,411,--,5,0506-,,,,,en,sy
552,67,,f/y\,n,n,n,n,y,y,,n,y,n,412,412,--,6,0605-,,,,,fud,sy
553,67,,pr/E\,n,n,n,n,n,y,,n,n,n,413,413,--,7,0704-,,,,,premierz,sy
554,67,,m/iE\rS,n,n,n,y,y,y,,y,n,n,413,413,--,8,0803-,,,,,premierz,sy
555,67,,m/E\,n,n,n,n,n,y,,n,n,n,414,414,--,9,0902-,,,,,messaget,sy
556,67,,s/a\,n,n,n,y,y,y,,n,n,n,414,414,--,10,1001r,,,,,messaget,sy
557,67,,ʤ/V\,y,n,n,n,n,y,,y,n,n,414,414,--,el,----r,,,,,messaget,el
558,68,,L/y\i,n,n,n,n,y,y,,n,y,n,415,415,--,1,0110-,,,,,luid,sy
559,68,,m/E\N,n,n,n,n,n,y,,n,n,n,417,"416, 417",--,2,0209-,,,,,m entveiad,sy
560,68,,v/E\i,n,n,n,n,n,y,,n,n,n,417,417,--,3,0308-,,,,,entveiad,sy
561,68,,/a\,n,n,n,y,y,n,,y,n,n,417,417,--,4,0407c,,,,,entveiad,sy
562,68,,p/o\r,n,n,n,n,y,y,,n,y,n,418,418,--,5,0506-,,,,,por,sy
563,68,,Ç/ɔ\,n,n,n,n,y,y,,n,y,n,419,419,--,6,0605-,,,,,co,sy
564,68,,k/i\l,n,n,n,n,y,y,,n,y,n,421,"420, 421",--,7,0704-,,,,,qu il,sy
565,68,,/ɛ\rT,n,n,n,n,y,n,,n,y,n,422,422,--,8,0803-,,,,,ert,sy
566,68,,pL/y\S,n,n,n,n,y,y,,n,y,n,423,423,--,9,0902-,,,,,plus,sy
567,68,,S/A\i,n,n,n,y,y,y,,n,n,n,424,424,--,10,1001r,,,,,saives,sy
568,68,,v/V\S,n,n,n,n,n,y,,y,n,n,424,424,--,el,----r,,,,,saives,el
569,69,,/e\,n,n,n,n,y,n,,n,y,n,425,425,--,1,0104-,,,,,et,sy
570,69,,d/E\,y,n,n,n,y,y,,n,y,n,426,426,--,2,0203-,,,,,de,sy
571,69,,gr/A\NT,n,n,n,n,y,y,,n,y,n,427,427,--,3,0302-,,,,,grant,sy
572,69,,f/E\i,n,n,n,n,y,y,,n,y,n,428,428,--,4,0401r,,,,,fei,sy
573,70,,/i\,n,n,n,n,n,n,,n,n,n,429,429,--,1,0110-,,,,,issac,sy
574,70,,/a\K,n,n,n,y,y,n,,y,n,n,429,429,--,2,0209-,,,,,issac,sy
575,70,,/i\,n,n,n,n,y,n,,n,y,n,430,430,--,3,0308-,,,,,i,sy
576,70,,v/i\NT,n,n,n,n,y,y,,n,y,n,431,431,--,4,0407c,,,,,vint,sy
577,70,,ʤ/A\,n,n,n,n,n,y,,n,n,n,432,432,--,5,0506-,,,,,jacob,sy
578,70,,k/ɔ\P,n,n,n,y,y,y,,y,n,n,432,432,--,6,0605-,,,,,jacob,sy
579,70,,/e\,n,n,n,n,y,n,,n,y,n,433,433,--,7,0704-,,,,,et,sy
580,70,,d/A\NÇ,n,n,n,n,y,y,,n,y,n,434,434,--,8,0803-,,,,,danz,sy
581,70,,ʤ/o\,n,n,n,n,n,y,,n,n,n,435,435,--,9,0902-,,,,,josep,sy
582,70,,z/ɛ\P,n,n,n,y,y,y,,y,n,n,435,435,--,10,1001r,,,,,josep,sy
583,71,,p/ɔ\iS,n,n,n,n,y,y,,n,y,n,436,436,--,1,0110-,,,,,pois,sy
584,71,,m/o\,n,n,n,n,n,y,,n,n,n,437,437,--,2,0209-,,,,,moisen,sy
585,71,,/i\,n,n,n,n,n,n,,n,n,n,437,437,--,3,0308-,,,,,moisen,sy
586,71,,z/E\n,n,n,n,y,y,y,,y,n,n,437,437,--,4,0407c,,,,,moisen,sy
587,71,,/e\,n,n,n,n,y,n,,n,y,n,438,438,--,5,0506-,,,,,et,sy
588,71,,d/A\NÇ,n,n,n,n,y,y,,n,y,n,439,439,--,6,0605-,,,,,danz,sy
589,71,,/A\,n,n,n,n,n,n,,n,n,n,440,440,--,7,0704-,,,,,abinmalec,sy
590,71,,b/i\N,n,n,n,n,n,y,,n,n,n,440,440,--,8,0803-,,,,,abinmalec,sy
591,71,,m/A\,n,n,n,n,n,y,,n,n,n,440,440,--,9,0902-,,,,,abinmalec,sy
592,71,,l/ɛ\K,n,n,n,y,y,y,,y,n,n,440,440,--,10,1001r,,,,,abinmalec,sy
593,72,,/e\,n,n,n,n,y,n,,n,y,n,441,441,--,1,0104-,,,,,et,sy
594,72,,S/A\,n,n,n,n,n,y,,n,n,n,442,442,--,2,0203-,,,,,samuel,sy
595,72,,m/y\,n,n,n,n,n,y,,n,n,n,442,442,--,3,0302-,,,,,samuel,sy
596,72,,/ɛ\l,n,n,n,y,y,n,,y,n,n,442,442,--,4,0401r,,,,,samuel,sy
597,73,,d/E\L,y,n,n,n,y,y,True,n,y,n,443,"443, 444",--,1,0110-,,,,,de l,sy
598,73,,k/a\rT,n,n,n,n,y,y,,n,y,n,445,445,--,2,0209-,,,,,quart,sy
599,73,,/E\,n,n,n,n,n,n,,n,n,n,446,446,--,3,0308-,,,,,ede,sy
600,73,,ð/æ\,n,n,n,y,y,y,,y,n,n,446,446,--,4,0407c,,,,,ede,sy
601,73,,p/ɔ\iS,n,n,n,n,y,y,,n,y,n,447,447,--,5,0506-,,,,,pois,sy
602,73,,/i\,n,n,n,n,y,n,,n,y,n,448,448,--,6,0605-,,,,,i,sy
603,73,,v/i\NT,n,n,n,n,y,y,,n,y,n,449,449,--,7,0704-,,,,,vint,sy
604,73,,r/E\iS,n,n,n,n,y,y,,n,y,n,450,450,--,8,0803-,,,,,reiz,sy
605,73,,d/A\,n,n,n,n,n,y,,n,n,n,451,451,--,9,0902-,,,,,david,sy
606,73,,v/i\T,n,n,n,y,y,y,,y,n,n,451,451,--,10,1001r,,,,,david,sy
607,74,,/e\,n,n,n,n,y,n,,n,y,n,452,452,--,1,0110-,,,,,et,sy
608,74,,S/A\,n,n,n,n,n,y,,n,n,n,453,453,--,2,0209-,,,,,salamon,sy
609,74,,l/A\,n,n,n,n,n,y,,n,n,n,453,453,--,3,0308-,,,,,salamon,sy
610,74,,m/O\n,n,n,n,y,y,y,,y,n,n,453,453,--,4,0407c,,,,,salamon,sy
611,74,,/e\,n,n,n,n,y,n,,n,y,n,454,454,--,5,0506-,,,,,et,sy
612,74,,r/o\,n,n,n,n,n,y,,n,n,n,455,455,--,6,0605-,,,,,roboam,sy
613,74,,b/o\,n,n,n,n,n,y,,n,n,n,455,455,--,7,0704-,,,,,roboam,sy
614,74,,/A\m,n,n,n,y,y,n,,y,n,n,455,455,--,8,0803-,,,,,roboam,sy
615,74,,S/E\S,n,n,n,n,y,y,,n,y,n,456,456,--,9,0902-,,,,,ses,sy
616,74,,f/i\S,n,n,n,n,y,y,,n,y,n,457,457,--,10,1001r,,,,,fiz,sy
617,75,,/e\,n,n,n,n,y,n,,n,y,n,458,458,--,1,0104-,,,,,et,sy
618,75,,/A\,n,n,n,n,n,n,,n,n,n,459,459,--,2,0203-,,,,,abia,sy
619,75,,b/i\,n,n,n,n,n,y,,n,n,n,459,459,--,3,0302-,,,,,abia,sy
620,75,,/a\,n,n,n,y,y,n,,y,n,n,459,459,--,4,0401r,,,,,abia,sy
621,76,,/e\,n,n,n,n,y,n,,n,y,n,460,460,--,1,0109-,,,,,et,sy
622,76,,/a\P,n,n,n,n,y,n,,n,y,n,461,461,--,2,0208-,,,,,ab,sy
623,76,,/i\,n,n,n,n,y,n,,n,y,n,462,462,--,3,0307-,,,,,i,sy
624,76,,v/i\NT,n,n,n,n,y,y,,n,y,n,463,463,--,4,0406-,,,,,vint,sy
625,76,,/i\,n,n,n,n,n,n,,n,n,n,464,464,--,5,0505-,,,,,issias,sy
626,76,,s/i\,n,n,n,n,n,y,,n,n,n,464,464,--,6,0604-,,,,,issias,sy
627,76,,/a\S,n,n,n,y,y,n,,y,n,n,464,464,--,7,0703-,,,,,issias,sy
628,76,,/A\,n,n,n,n,n,n,,n,n,n,465,465,--,8,0802-,,,,,amos,sy
629,76,,m/O\S,n,n,n,y,y,y,,y,n,n,465,465,--,9,0901r,,,,,amos,sy
630,77,,ʤ/E\,n,n,n,n,n,y,,n,n,n,466,466,--,1,0110-,,,,,jeu,sy
631,77,,/y\,n,n,n,y,y,n,,y,n,n,466,466,--,2,0209-,,,,,jeu,sy
632,77,,ʤ/o\,n,n,n,n,n,y,,n,n,n,467,467,--,3,0308-,,,,,joel,sy
633,77,,/ɛ\l,n,n,n,y,y,n,,y,n,n,467,467,--,4,0407c,,,,,joel,sy
634,77,,/e\,n,n,n,n,y,n,,n,y,n,468,468,--,5,0506-,,,,,et,sy
635,77,,d/A\m,n,n,n,n,y,y,,n,y,n,469,469,--,6,0605-,,,,,dam,sy
636,77,,/A\,n,n,n,n,n,n,,n,n,n,470,470,--,7,0704-,,,,,azarias,sy
637,77,,ʣ/A\,n,n,n,n,n,y,,n,n,n,470,470,--,8,0803-,,,,,azarias,sy
638,77,,r/i\,n,n,n,n,n,y,,n,n,n,470,470,--,9,0902-,,,,,azarias,sy
639,77,,/a\S,n,n,n,y,y,n,,y,n,n,470,470,--,10,1001r,,,,,azarias,sy
640,78,,/e\,n,n,n,n,y,n,,n,y,n,471,471,--,1,0104-,,,,,et,sy
641,78,,ʤ/o\,n,n,n,n,n,y,,n,n,n,472,472,--,2,0203-,,,,,joatam,sy
642,78,,/A\,n,n,n,n,n,n,,n,n,n,472,472,--,3,0302-,,,,,joatam,sy
643,78,,t/A\m,n,n,n,y,y,y,,y,n,n,472,472,--,4,0401r,,,,,joatam,sy
644,79,,/A\,n,n,n,n,n,n,,n,n,n,473,473,--,1,0110-,,,,,achaz,sy
645,79,,ċ/a\S,n,n,n,y,y,y,,y,n,n,473,473,--,2,0209-,,,,,achaz,sy
646,79,,/i\,n,n,n,n,y,n,,n,y,n,474,474,--,3,0308-,,,,,i,sy
647,79,,v/i\NT,n,n,n,n,y,y,,n,y,n,475,475,--,4,0407c,,,,,vint,sy
648,79,,/A\,n,n,n,n,n,n,,n,n,n,476,476,--,5,0506-,,,,,adunc,sy
649,79,,d/O\NK,n,n,n,y,y,y,,y,n,n,476,476,--,6,0605-,,,,,adunc,sy
650,79,,f/y\,n,n,n,n,y,y,,n,y,n,477,477,--,7,0704-,,,,,fud,sy
651,79,,f/A\i,n,n,n,y,y,y,,n,n,n,478,478,--,8,0803-,,,,,faitet,sy
652,79,,t/V\,y,n,n,n,n,y,,y,n,n,478,478,--,9,0902-,,,,,faitet,sy
653,79,,r/O\,n,n,n,y,y,y,,n,n,n,479,479,--,10,1001r,,,,,rome,sy
654,79,,m/V\,y,n,n,n,n,y,,y,n,n,479,479,--,el,----r,,,,,rome,el
655,80,,k/æ\l,n,n,n,n,y,y,,n,y,n,480,480,--,1,0110-,,,,,quel,sy
656,80,,p/a\rT,n,n,n,n,y,y,,n,y,n,481,481,--,2,0209-,,,,,part,sy
657,80,,k/E\,y,n,n,n,y,y,,n,y,n,482,482,--,3,0308-,,,,,que,sy
658,80,,/a\L,n,n,n,y,y,n,,n,n,n,483,483,--,4,0407c,,,,,alget,sy
659,80,,ʤ/V\,y,n,n,n,n,y,,y,n,n,483,483,--,el,----c,,,,,alget,el
660,80,,/i\,n,n,n,n,n,n,,n,n,n,484,484,--,5,0506-,,,,,iluoc,sy
661,80,,l/uO\K,n,n,n,y,y,y,,y,n,n,484,484,--,6,0605-,,,,,iluoc,sy
662,80,,/ɛ\ST,n,n,n,n,y,n,,n,y,n,485,485,--,7,0704-,,,,,est,sy
663,80,,m/A\,y,n,n,n,y,y,,n,y,n,486,486,--,8,0803-,,,,,ma,sy
664,80,,k/o\,n,n,n,n,n,y,,n,n,n,487,487,--,9,0902-,,,,,coronet,sy
665,80,,r/O\,n,n,n,y,y,y,,n,n,n,487,487,--,10,1001r,,,,,coronet,sy
666,80,,n/V\,y,n,n,n,n,y,,y,n,n,487,487,--,el,----r,,,,,coronet,el
667,81,,/e\,n,n,n,n,y,n,,n,y,n,488,488,--,1,0104-,,,,,et,sy
668,81,,m/E\S,n,n,n,n,y,y,,n,y,n,489,489,--,2,0203-,,,,,mes,sy
669,81,,tr/E\,n,n,n,n,n,y,,n,n,n,490,490,--,3,0302-,,,,,tresors,sy
670,81,,z/ɔ\rS,n,n,n,y,y,y,,y,n,n,490,490,--,4,0401r,,,,,tresors,sy
671,82,,/E\,n,n,n,n,n,n,,n,n,n,491,491,--,1,0110-,,,,,ezelcias,sy
672,82,,ʣ/E\L,n,n,n,n,n,y,,n,n,n,491,491,--,2,0209-,,,,,ezelcias,sy
673,82,,Ç/i\,n,n,n,n,n,y,,n,n,n,491,491,--,3,0308-,,,,,ezelcias,sy
674,82,,/a\S,n,n,n,y,y,n,,y,n,n,491,491,--,4,0407c,,,,,ezelcias,sy
675,82,,m/A\,n,n,n,n,n,y,,n,n,n,492,492,--,5,0506-,,,,,manases,sy
676,82,,n/A\,n,n,n,n,n,y,,n,n,n,492,492,--,6,0605-,,,,,manases,sy
677,82,,z/ɛ\S,n,n,n,y,y,y,,y,n,n,492,492,--,7,0704-,,,,,manases,sy
678,82,,ʤ/ɔ\,n,n,n,n,n,y,,n,n,n,493,493,--,8,0803-,,,,,josias,sy
679,82,,z/i\,n,n,n,n,n,y,,n,n,n,493,493,--,9,0902-,,,,,josias,sy
680,82,,/a\S,n,n,n,y,y,n,,y,n,n,493,493,--,10,1001r,,,,,josias,sy
681,83,,/e\,n,n,n,n,y,n,,n,y,n,494,494,--,1,0110-,,,,,et,sy
682,83,,ʤ/ɔ\,n,n,n,n,n,y,,n,n,n,495,495,--,2,0209-,,,,,joachim,sy
683,83,,/A\,n,n,n,n,n,n,,n,n,n,495,495,--,3,0308-,,,,,joachim,sy
684,83,,k/i\m,n,n,n,y,y,y,,y,n,n,495,495,--,4,0407c,,,,,joachim,sy
685,83,,/e\,n,n,n,n,y,n,,n,y,n,496,496,--,5,0506-,,,,,et,sy
686,83,,d/A\m,n,n,n,n,y,y,,n,y,n,497,497,--,6,0605-,,,,,dam,sy
687,83,,n/A\,n,n,n,n,n,y,,n,n,n,498,498,--,7,0704-,,,,,nazarias,sy
688,83,,ʣ/A\,n,n,n,n,n,y,,n,n,n,498,498,--,8,0803-,,,,,nazarias,sy
689,83,,r/i\,n,n,n,n,n,y,,n,n,n,498,498,--,9,0902-,,,,,nazarias,sy
690,83,,/a\S,n,n,n,y,y,n,,y,n,n,498,498,--,10,1001r,,,,,nazarias,sy
691,84,,d/E\L,y,n,n,n,y,y,True,n,y,n,499,"499, 500",--,1,0104-,,,,,de l,sy
692,84,,k/a\rT,n,n,n,n,y,y,,n,y,n,501,501,--,2,0203-,,,,,quart,sy
693,84,,/E\,n,n,n,n,n,n,,n,n,n,502,502,--,3,0302-,,,,,ede,sy
694,84,,ð/æ\,n,n,n,y,y,y,,y,n,n,502,502,--,4,0401r,,,,,ede,sy
695,85,,d/E\L,y,n,n,n,y,y,True,n,y,n,503,"503, 504",--,1,0110-,,,,,de l,sy
696,85,,k/i\NT,n,n,n,n,y,y,,n,y,n,505,505,--,2,0209-,,,,,quint,sy
697,85,,/E\,n,n,n,n,n,n,,n,n,n,506,506,--,3,0308-,,,,,ede,sy
698,85,,ð/æ\,n,n,n,y,y,y,,y,n,n,506,506,--,4,0407c,,,,,ede,sy
699,85,,/i\,n,n,n,n,y,n,,n,y,n,507,507,--,5,0506-,,,,,i,sy
700,85,,v/i\NT,n,n,n,n,y,y,,n,y,n,508,508,--,6,0605-,,,,,vint,sy
701,85,,/A\,n,n,n,n,n,n,,n,n,n,509,509,--,7,0704-,,,,,ananias,sy
702,85,,n/A\,n,n,n,n,n,y,,n,n,n,509,509,--,8,0803-,,,,,ananias,sy
703,85,,n/i\,n,n,n,n,n,y,,n,n,n,509,509,--,9,0902-,,,,,ananias,sy
704,85,,/a\S,n,n,n,y,y,n,,y,n,n,509,509,--,10,1001r,,,,,ananias,sy
705,86,,/e\,n,n,n,n,y,n,,n,y,n,510,510,--,1,0110-,,,,,e,sy
706,86,,m/i\,n,n,n,n,n,y,,n,n,n,511,511,--,2,0209-,,,,,misael,sy
707,86,,z/a\,n,n,n,n,n,y,,n,n,n,511,511,--,3,0308-,,,,,misael,sy
708,86,,/ɛ\l,n,n,n,y,y,n,,y,n,n,511,511,--,4,0407c,,,,,misael,sy
709,86,,/e\,n,n,n,n,y,n,,n,y,n,512,512,--,5,0506-,,,,,et,sy
710,86,,d/A\m,n,n,n,n,y,y,,n,y,n,513,513,--,6,0605-,,,,,dam,sy
711,86,,Ç/A\,n,n,n,n,n,y,,n,n,n,514,514,--,7,0704-,,,,,zacharias,sy
712,86,,k/A\,n,n,n,n,n,y,,n,n,n,514,514,--,8,0803-,,,,,zacharias,sy
713,86,,r/i\,n,n,n,n,n,y,,n,n,n,514,514,--,9,0902-,,,,,zacharias,sy
714,86,,/a\S,n,n,n,y,y,n,,y,n,n,514,514,--,10,1001r,,,,,zacharias,sy
715,87,,/e\,n,n,n,n,y,n,,n,y,n,515,515,--,1,0104-,,,,,et,sy
716,87,,pL/y\,n,n,n,n,n,y,,n,n,n,516,516,--,2,0203-,,,,,plussors,sy
717,87,,s/o\rS,n,n,n,y,y,y,,y,n,n,516,516,--,3,0302-,,,,,plussors,sy
718,87,,/a\L,n,n,n,y,y,n,,n,n,n,517,517,--,4,0401r,,,,,altresz,sy
719,87,,tr/V\S,n,n,n,n,n,y,,y,n,n,517,517,--,el,----r,,,,,altresz,el
720,88,,/E\N,n,n,n,n,n,n,,n,n,n,518,518,--,1,0110-,,,,,enpres,sy
721,88,,pr/ɛ\S,n,n,n,y,y,y,,y,n,n,518,518,--,2,0209-,,,,,enpres,sy
722,88,,/i\,n,n,n,n,n,n,,n,n,n,519,519,--,3,0308-,,,,,icelsz,sy
723,88,,ʦ/e\LS,n,n,n,y,y,y,,y,n,n,519,519,--,4,0407c,,,,,icelsz,sy
724,88,,/e\,n,n,n,n,y,n,,n,y,n,520,520,--,5,0506-,,,,,et,sy
725,88,,m/o\LT,n,n,n,n,y,y,,n,y,n,521,521,--,6,0605-,,,,,molt,sy
726,88,,/a\L,n,n,n,y,y,n,,n,n,n,522,522,--,7,0704-,,,,,altres,sy
727,88,,tr/V\S,n,n,n,n,n,y,,y,n,n,522,522,--,8,0803-,,,,,altres,sy
728,88,,b/A\,n,n,n,n,n,y,,n,n,n,523,523,--,9,0902-,,,,,barunsz,sy
729,88,,r/O\NS,n,n,n,y,y,y,,y,n,n,523,523,--,10,1001r,,,,,barunsz,sy
730,89,,p/A\r,n,n,n,n,y,y,,n,y,n,524,524,--,1,0110-,,,,,par,sy
731,89,,k/y\i,n,n,n,n,y,y,,n,y,n,525,525,--,2,0209-,,,,,cui,sy
732,89,,m/i\,n,n,n,n,y,y,,n,y,n,526,526,--,3,0308-,,,,,mi,sy
733,89,,S/i\,n,n,n,y,y,y,,n,n,n,527,527,--,4,0407c,,,,,siret,sy
734,89,,r/V\,y,n,n,n,n,y,,y,n,n,527,527,--,el,----c,,,,,siret,el
735,89,,m/E\i,n,n,n,n,y,y,,n,y,n,528,528,--,5,0506-,,,,,mei,sy
736,89,,m/A\,n,n,n,n,n,y,,n,n,n,529,529,--,6,0605-,,,,,madatz,sy
737,89,,d/a\,n,n,n,y,y,y,,y,n,n,529,529,--,7,0704-,,,,,madatz,sy
738,89,,S/A\,y,n,n,n,y,y,,n,y,n,530,530,--,8,0803-,,,,,sa,sy
739,89,,r/A\i,n,n,n,n,n,y,,n,n,n,531,531,--,9,0902-,,,,,raisum,sy
740,89,,z/O\m,n,n,n,y,y,y,,y,n,n,531,531,--,10,1001r,,,,,raisum,sy
741,90,,m/E\i,n,n,n,n,y,y,,n,y,n,532,532,--,1,0104-,,,,,mei,sy
742,90,,v/o\LT,n,n,n,n,y,y,,n,y,n,533,533,--,2,0203-,,,,,vult,sy
743,90,,/A\,n,n,n,n,n,n,,n,n,n,534,534,--,3,0302-,,,,,aveir,sy
744,90,,v/E\ir,n,n,n,y,y,y,,y,n,n,534,534,--,4,0401r,,,,,aveir,sy
745,91,,/i\l,n,n,n,n,y,n,,n,y,n,535,535,--,1,0110-,,,,,il,sy
746,91,,/E\N,n,n,n,n,n,n,,n,n,n,536,536,--,2,0209-,,,,,enveiad,sy
747,91,,v/E\i,n,n,n,n,n,y,,n,n,n,536,536,--,3,0308-,,,,,enveiad,sy
748,91,,/a\,n,n,n,y,y,n,,y,n,n,536,536,--,4,0407c,,,,,enveiad,sy
749,91,,S/O\n,n,n,n,n,y,y,,n,y,n,537,537,--,5,0506-,,,,,sun,sy
750,91,,/A\N,n,n,n,y,y,n,,n,n,n,538,538,--,6,0605-,,,,,angret,sy
751,91,,gr/V\,y,n,n,n,n,y,,y,n,n,538,538,--,el,-----,,,,,angret,el
752,91,,/A\,n,n,n,n,y,n,,n,y,n,539,539,--,7,0704-,,,,,a,sy
753,91,,L/A\,y,n,n,n,y,y,,n,y,n,540,540,--,8,0803-,,,,,la,sy
754,91,,p/y\,n,n,n,n,n,y,,n,n,n,541,541,--,9,0902-,,,,,pucele,sy
755,91,,ʦ/ɛ\,n,n,n,y,y,y,,n,n,n,541,541,--,10,1001r,,,,,pucele,sy
756,91,,l/V\,y,n,n,n,n,y,,y,n,n,541,541,--,el,----r,,,,,pucele,el
757,92,,k/i\,n,n,n,n,y,y,,n,y,n,542,542,--,1,0110-,,,,,chi,sy
758,92,,L/a\,n,n,n,n,y,y,,n,y,n,544,"543, 544",--,2,0209-,,,,,l a,sy
759,92,,S/A\L,n,n,n,n,n,y,,n,n,n,545,545,--,3,0308-,,,,,salvet,sy
760,92,,v/æ\,n,n,n,y,y,y,,y,n,n,545,545,--,4,0407c,,,,,salvet,sy
761,92,,d/y\,n,n,n,y,y,y,,n,n,n,547,"546, 547",--,5,0506-,,,,,d une,sy
762,92,,n/V\,y,n,n,n,n,y,,y,n,n,547,547,--,6,0605-,,,,,une,sy
763,92,,S/A\,n,n,n,n,n,y,,n,n,n,548,548,--,7,0704-,,,,,saludz,sy
764,92,,l/y\,n,n,n,y,y,y,,y,n,n,548,548,--,8,0803-,,,,,saludz,sy
765,92,,n/o\,n,n,n,n,n,y,,n,n,n,549,549,--,9,0902-,,,,,novelet,sy
766,92,,v/ɛ\,n,n,n,y,y,y,,n,n,n,549,549,--,10,1001r,,,,,novelet,sy
767,92,,l/V\,y,n,n,n,n,y,,y,n,n,549,549,--,el,----r,,,,,novelet,el
768,93,,/E\n,n,n,n,n,y,n,,n,y,n,550,550,--,1,0104-,,,,,en,sy
769,93,,n/A\,n,n,n,n,n,y,,n,n,n,551,551,--,2,0203-,,,,,nazareh,sy
770,93,,ʣ/A\,n,n,n,n,n,y,,n,n,n,551,551,--,3,0302-,,,,,nazareh,sy
771,93,,r/ɛ\,n,n,n,y,y,y,,y,n,n,551,551,--,4,0401r,,,,,nazareh,sy
